,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,5,5,4.9486534e-06,3.2184585e-06,1.4969206e-06,0.0018021638,6.1942055e-06,0.9979177,2.3074546e-05,1.987314e-06,8.475882e-05,0.00015451775
1,4,4,3.177843e-08,8.76626e-06,2.743858e-05,4.824798e-08,0.99539727,7.58848e-05,5.366176e-07,6.3290965e-05,0.00026122358,0.004165512
2,8,8,5.913068e-07,4.1334406e-06,6.5847315e-05,2.2930439e-05,3.8431114e-07,1.2191453e-05,1.5023793e-06,6.2718827e-06,0.9998827,3.4321486e-06
3,3,3,1.2964453e-09,2.5231142e-07,1.9400574e-07,0.9996209,5.584288e-09,0.00037031734,6.121022e-07,5.468696e-07,4.218518e-06,2.8644845e-06
4,0,0,0.9999976,1.319339e-09,1.1414983e-06,2.5799398e-09,1.5655259e-09,1.179904e-08,1.5468453e-08,6.9415855e-11,1.2977368e-07,1.0524703e-06
5,7,7,7.899405e-05,9.985775e-07,7.855114e-05,2.0300242e-05,2.854557e-05,2.2567538e-07,6.585883e-07,0.9890441,0.00013712267,0.0106106
6,7,7,2.6355934e-07,6.514791e-10,2.9971557e-07,1.0857649e-07,5.601354e-08,2.2593183e-11,6.195715e-11,0.9999919,5.4161706e-07,6.9066054e-06
7,1,1,1.021385e-06,0.9992378,0.0004477521,3.4401032e-06,3.160686e-05,3.5563906e-07,7.987876e-06,0.00013990598,0.00012677311,3.3747401e-06
8,6,6,1.712382e-11,7.02445e-09,1.4050273e-08,4.4480858e-10,1.697747e-08,4.475621e-08,0.99999964,2.6088285e-09,4.1587663e-07,5.8200283e-10
9,6,6,1.9965503e-07,1.7514238e-05,1.295019e-05,3.2661123e-06,5.697231e-05,1.4590273e-05,0.9998847,7.3660027e-07,7.5494863e-06,1.3460398e-06
10,0,0,0.9998229,8.8424635e-08,3.171961e-05,1.00331526e-07,6.336067e-08,8.228762e-08,2.8015984e-07,2.2402366e-08,2.5588554e-06,0.00014225914
11,6,6,1.8586833e-09,2.5513893e-07,2.7068327e-07,1.6935882e-08,5.025601e-07,4.0702784e-07,0.999998,2.0278064e-08,6.0902863e-07,9.722342e-09
12,7,7,2.0118381e-05,8.998435e-07,0.00031983957,8.4874055e-06,4.3240916e-06,8.824701e-09,1.3601232e-08,0.9995808,3.0516818e-05,3.4990404e-05
13,7,7,4.4919493e-06,1.1652646e-06,0.00026647418,5.1109444e-05,4.2861866e-06,8.759339e-09,7.5236535e-08,0.9996043,2.2468359e-05,4.5531524e-05
14,2,2,0.00040035864,0.00061376736,0.9967313,0.00014782972,1.6076534e-05,4.8903917e-06,7.424241e-05,0.0010952804,0.00075828214,0.00015796958
15,2,2,0.21991271,0.0047897194,0.7591146,0.00030876024,5.492731e-05,2.028825e-05,0.00016196002,0.0077077337,0.0015337629,0.006395581
16,6,6,1.0043703e-09,1.3409758e-07,2.1888292e-07,9.205679e-09,9.1935107e-07,3.6958465e-07,0.9999975,3.3101138e-08,7.5407706e-07,2.0549082e-08
17,6,6,4.788208e-09,1.9048882e-07,2.6830818e-07,1.8865403e-09,1.287143e-07,1.7931184e-08,0.9999987,3.2427816e-09,4.3830798e-07,2.4438222e-07
18,1,1,2.1014312e-06,0.9998915,5.0935505e-05,8.6364867e-07,2.0121755e-05,1.498398e-07,1.1154206e-05,6.9854777e-06,1.3048425e-05,3.1651814e-06
19,0,0,0.9999994,5.340352e-09,7.730314e-09,6.2377403e-10,2.7098622e-08,1.2828353e-07,3.916972e-07,7.001965e-12,8.471556e-08,1.5392402e-08
20,0,0,0.99996495,3.0341432e-08,1.28540705e-05,7.981151e-08,3.9473107e-08,1.0202967e-07,9.277707e-08,2.0351477e-08,3.4555005e-06,1.8299848e-05
21,6,6,0.00020435754,0.0004124197,0.0009639304,3.6701782e-05,0.009617959,0.0015848111,0.98111135,4.5714674e-05,5.5746048e-05,0.0059669963
22,6,6,3.8276063e-10,4.1368185e-08,4.258751e-08,3.979026e-10,1.4167773e-07,3.2417354e-08,0.99999964,1.8614679e-09,1.3751063e-07,1.3508563e-08
23,3,3,3.7694014e-07,1.3147331e-05,3.820611e-06,0.99105877,1.3475582e-06,0.008615108,1.39622525e-05,1.0275815e-05,0.00015415848,0.00012906305
24,8,8,0.00013382366,2.2351194e-05,0.0036221663,0.00010305885,6.891786e-07,2.6652237e-06,3.7517314e-06,9.3580114e-05,0.99524647,0.00077144796
25,8,8,6.219512e-05,0.0001102938,0.0063112467,0.0014521489,2.727976e-06,1.6079173e-05,1.0391994e-05,0.0007890563,0.99088556,0.00036023385
26,4,4,4.432062e-08,2.2616898e-05,1.1854531e-06,1.683049e-08,0.9992262,1.4698405e-06,5.514294e-07,0.00044817582,1.1529789e-05,0.00028820705
27,0,0,0.99999845,5.2452004e-10,1.9472473e-07,2.3341362e-10,6.2740074e-10,3.834926e-09,2.3627063e-09,3.0069047e-10,1.0806688e-07,1.2075715e-06
28,8,8,0.000907652,2.1462118e-05,0.0033784735,0.002709473,6.162966e-06,0.00026999603,9.100299e-05,0.00043283345,0.99170107,0.00048182099
29,8,8,7.479151e-05,6.669439e-06,0.00012276543,0.00055697944,1.6703725e-06,0.0027133403,0.0001406427,0.00019178643,0.9961694,2.2021926e-05
30,2,2,5.563376e-05,0.005224741,0.99432194,7.544639e-05,4.4298196e-07,7.54832e-08,6.52443e-05,0.00015867532,9.021669e-05,7.710885e-06
31,5,5,5.7286917e-09,1.3323539e-09,1.4472741e-10,6.975156e-08,6.0971377e-07,0.9999988,1.4539184e-08,3.4497578e-09,5.907004e-08,3.847834e-07
32,1,1,9.932876e-07,0.99995804,1.2232226e-05,1.5146095e-07,1.1176597e-05,4.3611347e-08,1.3623857e-06,1.7396867e-06,8.658104e-06,5.641414e-06
33,6,6,4.3048615e-08,8.941318e-08,3.9697294e-08,1.0491501e-09,3.7573875e-07,6.6996067e-06,0.99999225,1.9648165e-09,3.964295e-07,2.6243516e-08
34,7,7,1.1764624e-05,1.4044308e-07,2.2217839e-05,5.2503374e-06,4.9603927e-06,4.3358696e-08,4.380032e-08,0.99943155,4.1765732e-05,0.00048220396
35,0,0,0.9999982,1.0450607e-08,7.099875e-08,2.5903255e-09,3.186673e-08,1.7031716e-07,7.594441e-07,5.5740544e-11,5.7134935e-07,1.7100723e-07
36,0,0,0.9998462,1.646816e-06,6.4734904e-06,4.4377123e-07,8.27976e-06,3.4014676e-05,6.8174675e-05,1.4087904e-07,1.6548509e-05,1.8170353e-05
37,0,0,0.9999702,3.6176576e-07,1.8960666e-06,1.5621679e-07,1.1461226e-06,1.6398342e-06,9.919351e-06,1.6049363e-08,9.668995e-06,5.0462154e-06
38,2,2,5.944102e-06,6.965357e-06,0.99996805,1.526418e-07,5.666563e-07,3.9114383e-08,1.2789943e-06,1.4060427e-05,1.6117907e-06,1.2024175e-06
39,3,3,4.987991e-07,1.4117528e-05,1.49972475e-05,0.9987231,1.4806934e-06,0.0011099002,2.8920305e-05,1.8994819e-05,2.9787698e-05,5.8054393e-05
40,7,7,3.3111203e-06,2.8148717e-08,9.198662e-06,1.9680645e-06,1.481682e-06,7.725772e-09,8.348613e-09,0.9995339,1.42455765e-05,0.00043588554
41,0,0,0.998606,5.491191e-06,0.00045384903,1.4337529e-06,2.1700928e-06,2.046284e-06,1.2485688e-05,9.940701e-08,9.435078e-06,0.0009071213
42,4,4,7.322594e-12,2.3243722e-07,6.211679e-08,1.4200818e-10,0.9999963,1.3999135e-06,5.435031e-08,1.5597874e-06,2.4672337e-07,1.2696864e-07
43,5,5,2.6325464e-08,1.2902425e-08,1.4635674e-09,5.5363034e-07,1.7875172e-06,0.99999535,1.0776746e-07,3.3419017e-08,6.999271e-07,1.4948348e-06
44,1,1,1.460887e-07,0.99915624,0.0005195598,2.4333585e-06,9.840203e-05,1.9852226e-07,7.95513e-06,0.00015693334,5.4185028e-05,3.8805388e-06
45,1,1,1.2133865e-05,0.9996093,0.00018948944,3.6463266e-06,4.775707e-05,7.803777e-07,3.14121e-05,4.25191e-05,5.0123876e-05,1.286128e-05
46,1,1,1.4876935e-05,0.9995178,6.487749e-05,2.7976803e-06,0.00013351538,1.5704313e-06,1.6231039e-05,3.1918822e-05,9.064748e-05,0.00012589201
47,9,9,1.4920304e-06,2.6712542e-07,3.851593e-06,1.4969361e-06,5.513923e-06,3.0276151e-05,2.9444768e-08,2.8478724e-05,1.6241598e-05,0.9999124
48,3,3,1.9812267e-10,4.1517588e-08,1.04419996e-07,0.9999769,2.7984845e-10,2.129569e-05,1.0824422e-07,6.3881674e-07,6.171198e-07,3.9160207e-07
49,1,1,4.4697367e-06,0.9995776,0.00032140408,3.1090383e-06,8.496092e-06,7.425045e-08,3.405243e-05,9.931952e-06,3.8202983e-05,2.691015e-06
50,6,6,3.3552223e-11,9.136537e-09,2.1464077e-08,1.9264784e-10,2.4643583e-08,8.726413e-09,1.0,3.627613e-10,4.0117158e-08,2.848271e-09
51,9,9,3.3095534e-07,3.980145e-08,1.9696986e-06,9.16565e-08,2.3936152e-06,1.024071e-06,7.960564e-09,7.662812e-06,8.079638e-06,0.9999784
52,4,4,4.0056736e-09,1.7501563e-05,7.757318e-07,7.90237e-09,0.9999485,1.21081775e-05,2.2521917e-06,1.38801615e-05,3.5856856e-06,1.4113385e-06
53,5,5,1.165354e-05,2.6558908e-07,8.591929e-08,4.7391273e-07,4.7662776e-05,0.99988353,3.1173913e-05,1.314426e-06,9.591729e-06,1.4272756e-05
54,4,4,7.408068e-13,2.5685756e-07,5.6755014e-09,4.210418e-12,0.9999994,2.7722841e-08,6.228102e-09,2.6939034e-07,1.2610518e-08,2.7781702e-08
55,1,1,7.499786e-07,0.9999387,4.6945803e-05,1.9270615e-07,9.886085e-07,2.6186497e-09,3.144627e-06,1.3346132e-06,6.7367787e-06,1.0866535e-06
56,0,0,0.99999976,2.240102e-09,1.0743827e-08,2.1591584e-10,4.3424726e-09,4.390929e-09,3.2534988e-08,1.3261017e-11,1.9218996e-08,1.9513136e-07
57,1,1,4.5003522e-05,0.9995072,8.341475e-05,2.9901244e-06,0.00020904753,9.755539e-07,2.7037555e-05,3.2247397e-05,3.9800892e-05,5.2286312e-05
58,3,3,6.8835653e-09,3.2278676e-06,7.426056e-07,0.99562585,3.9987796e-08,0.0043053795,2.200268e-06,2.9327687e-06,1.7666158e-05,4.1899486e-05
59,1,1,0.00019208346,0.9876132,0.010851842,0.0001020385,4.512679e-05,2.255137e-06,0.000747681,0.00016932854,0.00019700556,7.937942e-05
60,8,8,3.6314103e-07,4.839556e-07,5.0486957e-05,0.00029864092,1.5426643e-08,8.511415e-06,5.992056e-07,2.014459e-05,0.99961996,7.274206e-07
61,6,6,3.8131946e-11,1.6800248e-08,2.0104189e-07,6.03725e-09,5.495097e-07,4.0946748e-08,0.99999857,5.9002545e-09,5.237891e-07,2.116293e-09
62,9,9,2.6755417e-05,0.00023076459,0.00023987678,0.27866495,0.000105928055,0.07630899,0.00014540848,0.00015001581,0.002299999,0.6418273
63,4,4,9.2145847e-11,5.738122e-07,2.1306568e-07,4.4282808e-10,0.9999908,2.0566179e-06,8.800065e-08,3.405168e-06,1.0086126e-06,1.742289e-06
64,4,4,2.0793523e-13,9.96778e-08,2.5161704e-09,2.6186607e-12,0.99999976,1.4954358e-08,7.1609056e-09,1.322215e-07,5.7301066e-09,5.9055987e-09
65,3,3,1.1116619e-08,1.7993515e-06,1.2248253e-06,0.99945885,9.17752e-08,0.0005167744,2.8057473e-06,4.0870946e-06,6.4874557e-06,7.876352e-06
66,6,6,5.3840376e-06,1.1445576e-05,7.247281e-06,1.1982627e-05,0.0001108816,0.017981084,0.98156816,6.3822135e-06,0.00027688578,2.0531232e-05
67,8,2,0.0026185655,0.00080123625,0.92403615,0.01067261,3.9798633e-06,8.501419e-06,4.587495e-05,0.009268232,0.051169094,0.0013758837
68,9,9,2.4904278e-07,2.9682994e-08,4.245517e-07,2.3493097e-08,6.337553e-07,4.2145393e-07,8.4819446e-10,5.777767e-06,2.3317546e-06,0.9999901
