,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,0,0,0.9988833,5.278254e-08,0.00091422506,1.8858786e-06,3.4788206e-07,3.2438438e-06,7.9813844e-07,1.3422072e-08,0.00019586676,3.0198328e-07
1,0,0,0.99997616,5.793927e-11,1.7009736e-05,2.4984206e-06,4.130995e-09,3.2063272e-07,4.6925845e-07,4.2967982e-10,3.4139753e-06,3.0943987e-08
2,4,4,3.059686e-10,7.7386073e-07,5.6796267e-08,4.897964e-07,0.99998355,1.6448075e-09,4.021855e-06,5.261558e-07,1.0627392e-06,9.597611e-06
3,8,8,0.0025937026,0.034961756,0.0087479465,0.01009154,0.0015183099,0.0008970014,0.00013389635,0.0017239705,0.9368321,0.0024998237
4,9,9,6.8970025e-05,2.0358598e-06,1.4548726e-05,0.00010145529,0.010197708,0.00054219615,3.6659723e-05,0.0014826255,0.0016564761,0.9858973
5,6,6,7.2806906e-05,5.8592914e-10,2.2884485e-09,9.2170985e-06,1.017436e-06,0.0021063108,0.9978067,2.8992775e-09,3.435704e-06,5.0573516e-07
6,8,8,7.0072483e-06,7.382417e-05,3.1844083e-05,8.897925e-05,7.38035e-06,1.3450241e-05,3.1022466e-08,8.011256e-08,0.9997683,9.029591e-06
7,9,9,1.4356942e-05,1.1053023e-08,1.004852e-06,5.8340916e-05,0.00013459711,1.2833392e-06,1.9919527e-07,0.0013785859,6.146203e-06,0.9984054
8,2,4,0.013884363,0.059545785,0.20211141,0.006967332,0.5486857,0.015214363,0.046360806,0.0026028873,0.08929695,0.015330321
9,1,1,1.167152e-07,0.99997294,3.4099653e-06,2.5727658e-07,1.2451231e-07,9.1488715e-07,3.843013e-06,3.28165e-06,1.5043607e-05,2.474445e-09
10,7,7,1.3356584e-05,0.00068010757,0.0001775629,0.0002805203,0.00010355109,2.7419771e-06,2.7522404e-07,0.9916863,0.00012243156,0.006933188
11,6,6,0.00010297656,8.522036e-06,4.631769e-06,5.3619333e-05,3.6804155e-05,0.0014312288,0.9978357,3.5456592e-06,0.0004835922,3.9481594e-05
12,9,9,6.951458e-06,7.043874e-09,7.886237e-07,7.317387e-06,0.00017598884,7.1324126e-07,6.6355504e-08,0.00015348673,5.216931e-05,0.9996025
13,5,5,1.1276565e-05,4.349805e-06,8.0492845e-07,9.87209e-05,4.431984e-05,0.9979272,0.0010075612,3.6773092e-06,0.00065761263,0.0002443629
14,0,0,0.999895,4.1105921e-10,4.6853493e-05,2.2959648e-05,1.13752826e-07,2.541422e-06,2.3272441e-05,2.4570306e-09,9.210017e-06,1.426134e-07
15,0,0,0.9999467,5.1459628e-11,4.125801e-06,2.5905752e-05,1.5344084e-07,3.9160245e-06,8.439573e-06,1.6126771e-08,8.021548e-06,2.8484983e-06
16,2,2,0.00018697603,0.00024719798,0.98364776,0.0015557668,0.00017884256,1.7063028e-06,6.488933e-07,0.013206115,0.000104833845,0.00087004644
17,6,6,1.9266678e-05,3.5158818e-09,1.7821304e-08,3.0548483e-06,3.0616047e-05,0.0026339726,0.9973003,8.686043e-08,2.1742298e-06,1.0405405e-05
18,4,4,3.4321823e-07,1.0125194e-05,3.1189238e-06,4.770663e-06,0.9992009,4.956597e-07,0.00022084382,9.2117436e-05,5.0565708e-05,0.00041669354
19,2,2,0.0011139014,0.011489575,0.9237999,0.03533921,0.0021020593,2.2529533e-05,9.587103e-06,0.01392853,0.0062338295,0.0059609655
20,8,8,0.012793091,7.831775e-05,0.00788391,0.0005952776,0.07740775,0.0011166257,0.00019619204,0.0015899476,0.77638805,0.12195082
21,9,9,8.534347e-07,4.3254397e-10,4.3529195e-07,1.6699096e-05,2.8690038e-06,3.9254084e-09,9.879445e-11,7.354536e-05,1.5301586e-06,0.99990404
