,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,3,3,1.4396132e-09,2.2717477e-05,4.7659532e-06,0.99997056,4.7706145e-10,6.489096e-09,1.8763244e-09,4.105571e-08,5.283286e-07,1.4104144e-06
1,3,3,2.1090107e-05,0.0032859214,0.0035631997,0.9900147,7.033513e-06,8.508705e-05,2.1003398e-05,0.0004743664,0.0011796275,0.0013480495
2,8,8,1.1931327e-05,2.4647643e-06,0.0009112483,0.00030034553,0.0004048998,5.899989e-06,6.477683e-06,0.000110370995,0.9981817,6.475833e-05
3,9,9,8.843621e-06,5.1586353e-06,3.0782725e-05,8.815299e-05,0.00029852104,1.8248625e-06,3.584947e-07,0.00080539216,4.710379e-05,0.99871385
4,6,6,6.6152235e-05,1.1971754e-05,2.2808617e-05,2.4998222e-05,0.000120535326,0.00067297334,0.9986272,6.433319e-06,0.00044409107,2.769848e-06
5,1,1,7.331471e-06,0.9980034,4.1700445e-05,1.3888666e-07,2.4739684e-05,1.5697636e-06,0.00021662409,0.0016256601,2.0680725e-06,7.6806966e-05
6,4,4,1.812879e-10,2.8472233e-09,1.6720962e-08,8.371943e-11,0.9999945,4.7834163e-08,1.4237719e-08,6.779589e-10,3.842205e-08,5.4052794e-06
7,6,6,8.68751e-06,5.360781e-06,4.6963046e-06,8.557048e-08,1.7500766e-05,1.4930013e-06,0.9999602,1.7145314e-06,2.416025e-07,9.763973e-09
8,2,2,0.00031917178,0.0002058909,0.9993143,4.557644e-05,2.7127142e-05,1.0173188e-08,1.8404e-06,7.1458846e-05,1.4607782e-05,5.8821566e-08
9,7,7,3.9604106e-06,1.8669637e-06,2.0916272e-05,1.7789413e-06,2.0494058e-07,3.2224325e-08,1.6968926e-07,0.99784446,4.2480755e-05,0.0020841614
10,6,6,0.0070077074,0.0016448713,0.002313566,1.8077613e-05,0.04923618,0.0030874608,0.9352521,0.0008878943,6.299137e-05,0.0004892737
11,2,2,6.704201e-05,0.00028224717,0.9980775,1.9332843e-05,1.1448765e-06,2.8465552e-09,2.1651495e-08,0.001538788,1.3849329e-05,1.7437863e-08
12,8,8,0.000108519016,1.6549185e-07,0.00015584292,0.011064169,5.1898493e-05,0.00059620774,4.533543e-06,0.0008688611,0.9466985,0.040451407
13,7,7,1.0718638e-05,0.00014061417,0.00036583492,0.00027715662,1.3372319e-07,1.1238785e-06,1.2136401e-06,0.9986303,5.150931e-05,0.0005214238
14,3,3,4.9343066e-06,0.00055613776,0.013739343,0.9853314,1.9551997e-07,1.0351706e-05,8.740315e-05,2.8975815e-05,0.00023558104,5.5101896e-06
15,2,2,0.00020909803,0.005142099,0.9866247,2.3687257e-05,1.4202673e-05,3.1212853e-08,4.262242e-07,0.0079555595,3.0092677e-05,5.208458e-08
16,9,9,1.2626911e-08,9.764545e-09,3.7281322e-07,8.5287475e-06,1.3603307e-05,7.0922885e-09,1.312196e-10,5.0380168e-06,3.3830934e-06,0.9999691
17,1,1,1.3657636e-07,0.999984,2.0079503e-07,2.8886919e-11,4.317018e-07,7.366586e-09,7.0241066e-07,1.3287789e-05,2.6580758e-09,1.259416e-06
18,7,7,3.0617446e-06,1.7932445e-05,0.00018942794,1.2603894e-05,5.7686943e-08,1.38229135e-08,1.0676957e-08,0.99845135,2.7576943e-05,0.0012978519
19,3,3,1.7761739e-08,0.00018293779,9.104727e-05,0.99970514,1.8343636e-08,9.291019e-08,1.5074816e-07,9.316115e-07,9.232327e-06,1.0253657e-05
20,8,8,6.978277e-07,3.4584564e-09,0.00020647934,5.598617e-05,5.815248e-07,8.0672066e-07,1.372932e-07,3.1874748e-05,0.9996885,1.4943938e-05
21,6,6,0.015802719,2.1983917e-05,1.4994315e-05,3.3076835e-06,0.00013273343,7.12141e-05,0.9839325,1.0742261e-05,6.721008e-06,3.0872486e-06
22,5,5,0.00066478027,4.8037077e-06,1.0618432e-05,0.0058746855,0.0002563593,0.9894321,0.002972286,9.265461e-07,5.552254e-05,0.00072784943
23,9,9,4.3756736e-06,8.8982955e-07,5.035188e-06,1.3803767e-05,0.0013050486,2.1867156e-06,2.9415978e-07,2.7997369e-06,5.665508e-06,0.99865985
24,5,5,0.00017004523,3.28584e-07,1.4069428e-06,0.0005090187,6.280793e-05,0.99892586,0.00014153917,1.3251973e-07,1.1493164e-05,0.0001772888
