,Accuracy,Loss,Precision,Recall,F1-Score
0,0.0,5.526671409606934,0.03846153989434242,0.03125,0.03448275425004562
1,0.0,4.521887302398682,0.11764705926179886,0.09375,0.10434782132324243
2,0.0,4.052734375,0.12068965286016464,0.0729166641831398,0.09090908362737507
3,0.0,3.720879316329956,0.11290322244167328,0.0546875,0.0736842054130635
4,0.0,3.4563186168670654,0.11290322244167328,0.04374999925494194,0.06306305773850791
5,0.0,3.298602342605591,0.11290322244167328,0.0364583320915699,0.0551181047259419
6,0.0,3.1376521587371826,0.11290322244167328,0.03125,0.0489510452390288
7,0.0,3.0448849201202393,0.11290322244167328,0.02734375,0.044025153837779385
8,0.0,2.9564998149871826,0.11290322244167328,0.0243055559694767,0.03999999743409103
9,0.0,2.887627601623535,0.11290322244167328,0.02187499962747097,0.036649211240355715
10,0.0,2.8291704654693604,0.11290322244167328,0.019886363297700882,0.03381642193358232
11,0.0,2.7803761959075928,0.11290322244167328,0.01822916604578495,0.03139013108481045
12,0.0,2.7387475967407227,0.11290322244167328,0.016826923936605453,0.0292887018602527
13,0.0,2.7033536434173584,0.11290322244167328,0.015625,0.02745097815690741
14,0.0,2.670271396636963,0.11290322244167328,0.014583333395421505,0.025830256285800327
15,0.0,2.639296531677246,0.1269841343164444,0.015625,0.027826085181350504
16,0.0,2.6155054569244385,0.1269841343164444,0.014705882407724857,0.026359141713477148
17,0.0,2.591881036758423,0.1269841343164444,0.013888888992369175,0.025039122163955735
18,0.0,2.5749826431274414,0.1269841343164444,0.01315789483487606,0.023845006040327896
19,0.0,2.553006172180176,0.140625,0.01406249962747097,0.025568179549538946
20,0.0,2.5361075401306152,0.140625,0.013392857275903225,0.024456520373056137
21,0.0,2.5194151401519775,0.140625,0.01278409082442522,0.023437498329936947
22,0.0,2.5011725425720215,0.17910447716712952,0.016304347664117813,0.029887918491042272
23,0.0,2.484422445297241,0.19117647409439087,0.01692708395421505,0.031100478068792556
24,0.0,2.4675345420837402,0.2142857164144516,0.01875000074505806,0.034482758428505705
25,0.0,2.45271635055542,0.2432432472705841,0.02163461595773697,0.03973509885799906
26,0.0,2.4347574710845947,0.25974026322364807,0.023148147389292717,0.042507967508936984
27,0.0,2.417205810546875,0.3012048304080963,0.02790178544819355,0.05107252114502276
28,0.0,2.402818202972412,0.3176470696926117,0.02909482829272747,0.053307008686041706
29,0.0,2.3916335105895996,0.34090909361839294,0.03125,0.05725190689678061
30,0.0,2.379891872406006,0.36263737082481384,0.033266130834817886,0.06094182985587641
31,0.0,2.369990348815918,0.3723404109477997,0.0341796875,0.06261180505146673
32,0.0,2.3523309230804443,0.4040403962135315,0.03787878900766373,0.0692640694690113
33,0.0,2.343893527984619,0.4099999964237213,0.037683822214603424,0.06902356522554498
34,0.0,2.331725597381592,0.41584157943725586,0.03750000149011612,0.06879606972150763
35,0.0,2.3202428817749023,0.4215686321258545,0.0373263880610466,0.0685805394348479
36,0.0,2.3113720417022705,0.42718446254730225,0.037162162363529205,0.06837606719991976
37,0.0,2.2984533309936523,0.44859811663627625,0.03947368264198303,0.07256235395392847
