,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,0,0,0.9984066,8.033404e-06,5.94779e-06,2.6959392e-06,4.5617013e-05,1.6807124e-05,0.0010708233,0.0002762431,3.5347177e-05,0.00013202515
1,0,0,0.9987583,3.1702684e-06,6.507438e-06,4.3109043e-07,4.1412536e-06,1.1248145e-05,0.0005137055,0.00063382665,4.8934136e-05,1.9751937e-05
2,9,9,0.00018861271,8.457276e-08,1.0505132e-07,0.0005510363,0.00022929299,1.8826451e-05,9.3481424e-07,9.368474e-05,0.00032559654,0.99859184
3,0,0,0.99192446,0.00018616878,0.00081897236,9.214314e-06,0.0007818461,2.09688e-06,9.6063395e-06,0.0058911713,0.0002762115,0.0001002555
4,8,8,2.3985745e-06,8.183507e-08,1.30127155e-05,3.876374e-07,1.3172153e-06,2.4946354e-07,8.653552e-08,1.4076824e-07,0.99997866,3.69202e-06
5,2,2,8.3249546e-10,5.282308e-09,1.0,3.4165843e-08,3.1140499e-10,1.8228383e-12,4.2764174e-11,6.0696563e-09,1.628854e-08,9.0744e-12
6,5,5,1.8149134e-07,1.3841009e-06,2.4877796e-08,0.0002557707,1.7489739e-11,0.999663,7.0248454e-05,3.1904466e-07,7.169347e-06,1.843618e-06
7,0,0,0.44041643,7.400973e-05,0.0019322,0.011845644,0.028914481,0.018326312,0.25046855,0.0102819335,0.058707643,0.17903279
8,4,4,8.887888e-08,2.0910516e-06,2.535466e-05,1.09695506e-07,0.9998332,3.7956002e-07,5.7313163e-09,5.0502326e-06,3.1079166e-05,0.00010258145
9,9,9,3.7607794e-08,3.2086012e-09,5.659776e-08,0.00019211536,0.00013571409,1.3459138e-05,2.7945975e-12,0.0002866108,1.702498e-05,0.999355
10,3,3,1.4620979e-09,1.3974727e-05,4.3278078e-07,0.99991965,1.4156306e-09,4.1452528e-05,2.8851807e-07,1.9322768e-07,1.9380257e-09,2.3959788e-05
11,8,8,1.248703e-07,4.3981324e-10,2.443758e-05,6.5718905e-07,1.007022e-07,6.263855e-08,1.7763563e-09,9.9037386e-08,0.99997246,2.0782998e-06
12,9,9,1.111403e-06,1.4639742e-10,3.0437614e-10,6.7657704e-05,8.551751e-06,1.3901085e-06,1.283883e-10,5.681769e-06,1.3854861e-05,0.9999018
13,1,1,0.00025348394,0.8182114,0.0048205345,0.0007322326,0.0002965023,0.0008491094,0.1679083,9.6510776e-05,0.0066814227,0.00015054319
14,3,3,3.272383e-08,8.682127e-06,1.2323073e-06,0.9996419,1.9675563e-08,0.00015023541,1.0885907e-06,4.070894e-07,6.5690564e-08,0.00019632287
15,9,9,4.7612982e-08,1.4495425e-09,1.40998155e-08,0.00022394258,1.9841282e-05,2.3846329e-05,1.1887584e-11,0.00068728003,1.8668226e-05,0.9990263
16,5,5,5.4649396e-11,4.5721027e-09,5.2853746e-12,2.1954604e-05,1.363569e-13,0.99997723,1.9205638e-07,5.818866e-10,9.7162506e-08,5.0714226e-07
17,4,4,8.81702e-07,3.51211e-06,9.115453e-05,9.2188566e-07,0.99972373,1.5319544e-06,2.1686847e-07,2.0901916e-05,3.7738475e-05,0.00011943829
18,2,2,4.259963e-08,1.2987415e-07,0.9997025,5.3247943e-05,1.6440632e-05,1.2775655e-07,5.8028558e-08,9.425467e-05,0.00013283701,3.7412156e-07
19,7,7,6.722991e-07,1.04511294e-07,1.7052494e-06,5.8250123e-08,9.517785e-08,2.006068e-06,5.445303e-12,0.99987805,8.1657555e-07,0.00011650815
20,5,5,4.8499784e-11,6.034e-10,4.6244404e-11,5.271644e-06,4.359127e-14,0.99999464,1.09795435e-08,1.0790365e-09,3.5415013e-09,9.195637e-08
21,2,2,3.650827e-08,3.1175955e-07,0.9999863,4.311139e-06,7.4301107e-07,6.316006e-09,4.5803418e-08,4.139289e-06,4.06106e-06,1.5503101e-08
22,3,3,3.208741e-13,1.848668e-07,4.3212203e-09,0.9999994,5.40426e-13,1.0701433e-07,2.5284988e-10,3.1336325e-10,1.9375857e-12,4.1056677e-07
23,6,6,5.159707e-08,6.40111e-08,9.6082e-07,1.4075681e-07,9.920455e-08,6.85593e-06,0.9999919,1.8009061e-09,3.8906084e-08,9.981204e-09
24,8,8,1.8387159e-07,7.304221e-09,1.4412242e-06,2.0371449e-07,3.0271735e-07,2.4408072e-07,2.2905601e-08,1.8468501e-08,0.9999926,5.0326266e-06
25,2,2,2.0769663e-05,0.015512191,0.9829565,0.0006525516,7.033792e-06,2.3710982e-06,0.0003173034,4.65652e-06,0.0005242074,2.3913456e-06
26,0,0,0.8625592,1.769744e-05,6.7282313e-06,3.212478e-05,7.059143e-05,0.0002182003,0.1355753,0.00076186704,0.00016487313,0.00059333554
27,7,7,8.5984236e-10,1.6464362e-05,0.00025368633,0.0042635053,1.0674015e-05,3.4455402e-06,1.44119725e-11,0.9953088,1.1882552e-07,0.00014333279
28,3,3,1.9075627e-05,0.0016327497,0.0029967935,0.99069536,7.5732223e-06,0.0019458653,2.5387508e-05,0.0011787433,3.5542062e-06,0.0014947858
29,4,4,5.3990703e-08,6.758313e-08,1.61212e-07,9.610475e-10,0.99999166,8.264281e-09,3.9765325e-08,6.340752e-08,2.9514734e-07,7.653106e-06
30,0,0,0.9769239,3.2783803e-06,8.628474e-06,0.00010018826,6.750372e-06,0.00023924446,0.01980096,0.0023238412,0.00039326763,0.00019993683
31,5,5,2.0144417e-11,3.5236326e-08,2.4481677e-11,0.0001256577,4.5733447e-14,0.9998739,3.9143632e-07,1.0137493e-09,3.558386e-09,1.2083107e-07
32,4,4,3.6222247e-10,8.011102e-09,4.0289805e-07,4.312636e-11,0.9999994,4.8944715e-10,9.83041e-10,1.8809867e-09,1.7851455e-07,2.9606088e-08
33,7,7,1.102963e-09,3.6750157e-07,6.486593e-07,3.1397985e-06,4.6757076e-08,3.8984174e-07,2.4465027e-13,0.9999938,9.126396e-09,1.632609e-06
34,2,2,2.2784052e-10,3.595097e-09,0.9999945,1.7187462e-07,3.1198683e-06,7.289562e-10,1.7620751e-08,4.995015e-08,2.1137462e-06,7.6166984e-10
35,2,2,3.527971e-11,2.1252065e-09,0.9999939,2.4536078e-08,3.1123093e-06,5.811739e-11,1.5472704e-08,6.5306573e-09,2.9959458e-06,8.5126205e-11
36,2,2,7.253784e-12,7.166879e-09,0.9999963,5.298901e-08,2.9093487e-06,6.151706e-10,1.539623e-08,2.3353628e-08,7.183481e-07,1.1181356e-10
37,9,9,1.5088078e-08,6.718192e-09,2.9957164e-08,5.3857344e-05,0.00011579029,8.165777e-06,1.2221283e-12,0.00021477418,7.486445e-06,0.9995999
38,8,8,3.7184604e-06,4.0139632e-08,0.00017232065,1.2957727e-05,7.67284e-07,3.0602162e-06,7.875855e-08,1.8443455e-06,0.9997819,2.3357388e-05
39,4,4,2.6823636e-07,1.967972e-06,2.9609002e-05,6.5316243e-07,0.9989371,2.949943e-06,1.5281291e-08,1.330857e-05,0.00016805994,0.00084605557
40,9,9,3.5046337e-09,7.827875e-11,9.159733e-10,0.00011664525,1.1436955e-05,1.816214e-06,1.7061137e-13,5.4402986e-05,1.395012e-06,0.99981433
41,3,3,5.6547447e-07,0.0010153538,0.003537929,0.9948049,4.4872513e-07,3.8175684e-05,2.472111e-06,0.00026676644,1.8680512e-05,0.0003147344
42,5,5,3.1653187e-06,4.885867e-07,8.877398e-08,8.4670406e-05,1.09173236e-07,0.99963653,8.965282e-05,3.9697034e-06,6.407986e-05,0.00011722117
43,4,4,4.9348582e-08,2.1340659e-06,1.2501515e-06,1.1782036e-08,0.99998593,7.549026e-08,3.9674205e-07,1.5710177e-07,1.3391182e-06,8.7129065e-06
44,0,0,0.9999207,2.4423675e-06,9.0064236e-07,6.5246304e-08,5.243128e-06,4.2789955e-07,4.8542297e-05,8.590905e-06,4.110832e-06,8.8399975e-06
45,3,3,5.750532e-10,3.961087e-06,2.083466e-06,0.9999727,4.944238e-10,2.5067557e-06,2.4196623e-08,6.056461e-08,8.153711e-09,1.8562063e-05
46,4,4,2.110408e-09,2.0317866e-07,0.0002042027,1.979572e-08,0.9997907,1.254121e-08,3.4814777e-06,2.365589e-08,1.2126517e-06,1.2865159e-07
47,7,7,7.825096e-09,4.3001586e-05,0.0003729784,0.0010842083,2.9052433e-07,1.7236199e-06,1.3385879e-10,0.9984848,2.0332363e-08,1.29627915e-05
48,3,3,2.7252979e-12,0.001652918,5.074414e-05,0.99824995,1.00400965e-10,3.0438076e-07,5.190857e-09,4.3419535e-05,2.5010183e-11,2.6624436e-06
49,0,0,0.9762024,0.0008628737,0.0011628777,0.00016823647,0.0016002542,0.00082340377,0.002453413,0.0108458195,0.0013875375,0.004493206
50,1,1,1.1630888e-08,0.9999908,1.2020733e-06,7.5644385e-07,3.0572908e-06,6.941129e-07,3.837116e-08,2.0502691e-06,5.0471808e-08,1.2678349e-06
51,7,7,5.057865e-11,6.0160836e-08,1.6299398e-07,1.9696813e-06,1.6674886e-09,6.875788e-08,1.2300653e-14,0.9999974,3.2561817e-10,3.0608538e-07
52,7,2,5.9370343e-08,9.002884e-06,0.9740573,0.00029634644,0.000291902,1.3814614e-06,6.634149e-07,0.025333185,9.112881e-06,9.97981e-07
53,1,1,8.657134e-06,0.99701995,0.0001060544,0.0004699554,0.0006510041,0.00014975065,0.00010837752,0.00013218701,0.00021022797,0.0011438457
54,3,3,9.438695e-12,8.263253e-06,4.4923183e-08,0.9999888,1.6452537e-11,1.9762424e-06,1.6080211e-08,8.172745e-09,2.4303174e-11,8.8879267e-07
55,8,8,3.7122943e-06,2.0138835e-07,0.0048490325,1.7724822e-06,1.7514612e-06,3.0378766e-07,1.7820806e-06,2.4176447e-07,0.99514055,5.7429816e-07
56,7,7,9.454295e-12,1.1961114e-10,4.7765294e-09,3.445519e-10,1.2594233e-11,1.08252e-09,1.0408623e-17,1.0,3.791349e-11,5.1324305e-09
57,8,9,0.0003267304,0.00014157097,0.00050400157,0.02559607,0.01606037,0.010517913,1.7910999e-06,0.13285552,0.012712871,0.8012832
58,7,7,2.5073101e-08,0.0018055545,0.0005987221,0.005139832,4.9103465e-07,1.4933318e-06,3.5822498e-09,0.9924454,5.8686034e-09,8.505434e-06
59,6,6,1.1747403e-06,1.7518156e-06,1.4766047e-05,3.1337045e-06,7.802204e-06,7.0563816e-05,0.99989915,1.07262906e-07,8.477579e-07,6.5606815e-07
60,0,0,0.99950767,1.0570771e-05,5.195155e-06,7.377543e-07,2.7075164e-05,3.8022088e-06,0.0003134695,5.8045007e-05,2.225745e-05,5.1227078e-05
61,2,2,1.1717614e-09,7.592405e-10,0.99999666,2.8261297e-08,6.396859e-07,1.14528734e-10,1.364572e-08,5.327549e-09,2.7309031e-06,1.3733753e-10
62,0,0,0.9973527,3.9185824e-07,9.932729e-07,3.9976826e-06,1.4849998e-06,2.1590235e-05,0.0018103756,0.0007168992,3.250423e-05,5.9196267e-05
63,5,5,1.4487381e-08,5.3952935e-09,1.0560969e-09,9.939012e-06,1.0211345e-11,0.99998856,3.722467e-07,3.2616637e-08,2.0058712e-07,9.033599e-07
64,2,2,1.7903412e-09,4.1892257e-08,0.9999943,5.3207814e-06,2.6243567e-08,1.7637439e-10,7.498529e-09,7.0792666e-08,2.4698605e-07,1.9916704e-09
65,1,1,4.365628e-06,0.99897504,5.212836e-05,2.1523261e-05,0.0006321497,2.9043507e-05,7.983473e-05,1.7445085e-05,4.9083304e-05,0.00013946641
66,6,6,1.4221057e-06,3.550304e-07,1.0610759e-06,6.0090287e-07,5.2959876e-06,9.675767e-05,0.9998926,4.8162693e-08,1.2926089e-06,6.4864315e-07
67,8,8,3.3852848e-06,4.5984404e-08,2.8709108e-05,3.8232312e-05,7.403381e-07,2.640641e-05,3.564996e-07,1.2837138e-06,0.9997508,0.00015002425
68,4,4,5.1002413e-10,4.0470725e-09,4.999598e-07,4.5151403e-11,0.9999994,1.2335663e-10,8.002545e-10,1.5445771e-09,3.5047094e-08,1.12860874e-07
69,6,6,2.3741948e-05,1.11303e-07,6.230221e-08,8.8874634e-07,5.261002e-08,0.00054279354,0.9993894,7.924059e-08,4.2238302e-05,4.731115e-07
70,5,5,1.2362581e-14,1.7379133e-09,4.820104e-14,2.3730008e-05,7.571717e-17,0.9999763,7.743209e-09,8.8598235e-12,4.5770755e-11,1.13402505e-08
71,9,9,6.636195e-06,4.852195e-10,2.659429e-09,0.00014531857,5.7250887e-05,8.5932686e-07,7.478991e-10,5.7755265e-06,5.0295857e-05,0.99973387
72,4,4,4.2178814e-07,0.00016040367,0.00019465938,3.0997264e-06,0.99815327,1.7082839e-05,0.00048256904,3.6429778e-06,0.00090574595,7.8984594e-05
73,4,4,4.8356756e-06,3.0447294e-05,0.00026780527,1.587277e-05,0.99521905,3.2339343e-05,2.2318669e-07,0.00019217204,0.00082467176,0.0034124907
74,2,2,8.6931873e-10,2.0538878e-06,0.99999666,9.47577e-07,2.6783185e-09,9.341093e-11,1.9779216e-09,3.0423308e-07,3.987436e-08,1.3758451e-10
75,8,8,9.052509e-05,5.017088e-06,0.0005272696,5.3906893e-05,5.949329e-05,3.5060093e-05,7.945264e-06,3.566281e-05,0.99894065,0.00024451799
76,1,1,1.2117024e-06,0.999782,0.00014777595,3.1932877e-06,2.9486917e-05,3.2048872e-06,9.801129e-06,5.261358e-06,1.3814692e-05,4.190634e-06
77,8,8,0.00015467619,2.8906052e-06,0.0015849463,0.000715808,8.2277775e-06,0.00021307463,6.964435e-06,7.990626e-05,0.99683577,0.00039767477
