,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,1,1,7.1052307e-07,0.9999049,3.098407e-06,6.669507e-06,1.2073243e-05,6.401591e-06,4.9552815e-05,1.0005796e-05,6.34685e-06,1.9490157e-07
1,1,1,1.2395518e-06,0.99948776,2.4143652e-05,1.7954586e-05,7.842128e-05,5.234242e-05,0.00013645439,0.00014618575,5.4586675e-05,9.63994e-07
2,1,1,2.1809326e-08,0.9999925,5.589525e-07,4.174056e-08,3.827423e-06,8.066832e-08,2.1987696e-06,5.8144366e-07,2.3394811e-07,1.5565768e-09
3,6,6,4.660175e-06,3.8964597e-08,1.9314644e-08,1.171465e-09,2.5209297e-07,2.0050563e-06,0.99998784,2.088179e-07,3.7009975e-06,1.3493546e-06
4,0,0,0.99999356,1.2533052e-10,4.6478453e-06,7.0555467e-07,8.990805e-08,1.1981486e-08,7.7156784e-07,9.290899e-08,1.3321069e-07,2.1562243e-09
5,9,9,3.5923413e-09,2.5586546e-08,2.120111e-08,3.8443163e-06,6.800671e-07,7.8480116e-07,2.3659447e-06,3.4827515e-06,1.1613303e-05,0.99997723
6,0,0,0.99973506,5.9908174e-08,0.00018912963,5.6470403e-06,6.1209425e-06,2.1403137e-07,2.3319446e-06,4.901204e-05,1.071809e-05,1.6401336e-06
7,4,4,0.00017932126,0.000262235,2.4534738e-05,1.5492382e-05,0.62173283,1.3946767e-05,0.00054756645,0.0002362529,0.0012236598,0.3757642
8,0,0,0.99837923,1.2872378e-06,0.0007491387,5.2655607e-05,5.5726476e-05,1.2931443e-05,8.354572e-05,0.00026848327,0.00038199656,1.5098979e-05
9,4,4,2.1641163e-05,6.1662427e-06,1.890559e-07,5.520453e-09,0.999042,5.0087255e-07,3.9000966e-05,8.111598e-06,7.256458e-07,0.0008816186
10,7,7,7.680919e-11,1.8963867e-08,7.930998e-07,2.7142576e-08,7.6629565e-09,1.5296913e-09,1.5691775e-06,0.9999969,4.83985e-08,7.039044e-07
11,9,9,4.5757662e-07,9.0213215e-09,1.6083832e-09,1.5262245e-08,3.7417706e-06,7.602843e-06,3.0035551e-05,2.202414e-05,2.8592447e-05,0.9999075
12,5,5,4.5902972e-11,5.0933945e-08,6.3927036e-12,0.0017790772,2.369675e-11,0.99733305,1.145445e-08,3.4510697e-06,0.0005027401,0.0003816587
13,7,7,1.8453301e-06,1.1406777e-05,0.13324483,4.6688524e-06,1.9196907e-06,1.2376147e-06,6.6870285e-05,0.8666294,1.52113635e-05,2.2600198e-05
14,2,2,0.00034822882,5.3872813e-05,0.9983948,0.00036623346,4.8317303e-05,1.8119146e-05,0.0004930175,0.00014028823,3.912112e-05,9.8042576e-05
15,2,2,4.125051e-06,8.394231e-06,0.9998679,4.2807947e-05,5.193827e-06,3.505788e-07,5.2982592e-05,6.637028e-06,2.7867127e-06,8.734364e-06
16,1,1,1.351475e-06,0.9998233,4.3746218e-06,1.662628e-06,3.7100297e-05,4.1204235e-06,0.000111108784,9.8306e-06,7.0195997e-06,7.315493e-08
17,2,2,5.95002e-07,1.2622504e-06,0.99998426,7.564198e-06,3.4045872e-08,7.248303e-08,4.7760473e-06,1.0503587e-06,4.527551e-07,2.5016092e-08
18,1,1,2.2449774e-07,0.9999622,6.235864e-07,1.4246374e-06,7.340412e-06,2.5083389e-06,1.5187467e-05,5.4353336e-06,5.0052204e-06,2.3014252e-08
19,5,5,3.0625743e-05,0.0006029839,2.1150076e-07,0.06390235,6.5995428e-06,0.9317616,8.644993e-05,0.00022577884,0.00027211435,0.0031112703
20,7,7,1.8839795e-06,0.00015842519,0.0076220925,2.971634e-06,4.4215634e-05,2.7771785e-06,7.6135635e-05,0.9919321,4.138615e-06,0.00015525684
21,2,2,6.2326933e-07,1.9955776e-05,0.99946326,0.00015095746,1.121802e-05,6.8421286e-07,1.2182272e-05,1.4189252e-05,0.0003084279,1.8675732e-05
22,9,9,2.5496968e-07,3.8134858e-06,3.673945e-07,4.8758324e-05,1.31281695e-05,0.00017010505,1.6784923e-05,0.0006916351,0.00014168963,0.9989134
23,1,1,9.395439e-08,0.99997115,6.8719004e-07,1.2979538e-07,7.5737644e-06,4.3463962e-07,1.7170547e-05,2.0301707e-06,7.1268215e-07,6.3554983e-09
24,6,6,1.8692344e-06,3.9572166e-07,3.3145756e-08,3.309968e-09,4.768032e-07,1.2904017e-05,0.99996364,7.3351293e-07,1.7584478e-05,2.3476061e-06
25,2,2,0.0014445818,0.00048505174,0.88117665,0.10659289,0.00017671319,0.00094170216,0.0023625235,0.0012044056,0.003950691,0.001664736
26,8,8,3.6604113e-06,1.2184505e-06,3.6037807e-05,0.00023482196,1.9048332e-06,0.00051312236,8.2614406e-07,3.8233666e-05,0.9991647,5.4387165e-06
27,7,7,1.8455143e-09,1.3500683e-07,1.5366139e-05,1.4142778e-07,6.2338856e-08,2.4407683e-08,4.4924554e-06,0.99997723,3.7342613e-07,2.2724594e-06
28,4,4,9.174385e-06,0.00055841677,3.770395e-06,4.326501e-07,0.9990459,2.5503864e-06,1.8597639e-05,0.00031480548,3.1144336e-06,4.327063e-05
29,5,5,4.0122e-10,4.1794252e-07,1.1062515e-10,0.011245056,4.00015e-10,0.980067,7.8762184e-08,1.2852909e-05,8.528874e-05,0.008589188
30,8,8,4.7496055e-06,9.683623e-08,0.00019527416,4.896373e-05,2.1664621e-07,3.3880013e-05,2.0881064e-06,2.955683e-06,0.9997093,2.437454e-06
31,6,6,3.408687e-07,1.7222446e-08,2.2961002e-09,1.630596e-10,5.790781e-08,8.9259015e-07,0.99999607,1.2185208e-07,1.8074253e-06,7.1314594e-07
32,3,3,5.7602125e-07,7.540317e-07,3.843098e-07,0.9992501,2.4381494e-10,0.000408804,9.385978e-08,2.9291507e-05,3.6781817e-05,0.00027322027
33,4,4,4.2875272e-05,0.0026778488,0.00035212032,6.9038026e-07,0.9961331,9.831413e-06,8.542124e-05,0.00038885555,3.3121207e-05,0.0002761042
34,4,4,0.00023646784,0.0003832067,7.7674435e-05,2.397895e-06,0.9974842,3.3778724e-05,0.0001730425,0.00058977364,0.00019880464,0.000820627
35,9,9,1.9654753e-07,8.7474626e-07,1.6723412e-07,1.4800871e-05,1.3424525e-05,3.303203e-05,3.322665e-05,7.254634e-05,5.6466397e-05,0.99977523
36,6,6,0.031279594,1.0307514e-06,1.36863e-05,2.9566256e-06,0.00079647946,2.9826933e-05,0.96583444,9.306386e-06,0.0003805717,0.0016520721
37,5,5,1.443542e-08,3.9744023e-06,1.234754e-10,0.020163875,2.9980624e-10,0.9795313,2.0549423e-07,4.2293855e-06,2.6923677e-05,0.0002694565
38,1,1,1.7338238e-06,0.9995111,1.1395321e-05,6.468393e-05,2.5976908e-05,7.399561e-05,0.00015152666,9.4006835e-05,6.220047e-05,3.324876e-06
39,7,7,1.2806996e-11,4.259288e-09,5.9979675e-07,5.038656e-09,1.2912947e-09,6.852196e-10,6.857816e-07,0.99999845,1.5238472e-08,2.5951752e-07
40,2,2,5.0717844e-08,3.4275154e-06,0.9999671,1.8191988e-05,8.7947757e-07,1.5485663e-08,5.963356e-06,8.930794e-07,6.601063e-07,2.7862131e-06
