,Accuracy,Loss,Precision,Recall,F1-Score
0,0.0,4.603447914123535,0.14814814925193787,0.125,0.13559321583720946
1,0.0,4.3880133628845215,0.19512194395065308,0.125,0.1523809454042718
2,0.0,3.7516071796417236,0.17391304671764374,0.0833333358168602,0.11267605490802614
3,0.0,3.490213394165039,0.18518517911434174,0.078125,0.10989010464783373
4,0.0,3.359389543533325,0.18333333730697632,0.06875000149011612,0.09999999820049967
5,0.0,3.2168235778808594,0.17741934955120087,0.0572916679084301,0.08661417032708738
6,0.0,3.1041970252990723,0.1746031790971756,0.0491071417927742,0.07665504797462487
7,0.0,3.0102016925811768,0.1875,0.046875,0.07499999680000016
8,0.0,2.9219086170196533,0.20000000298023224,0.0451388880610466,0.07365438703026174
9,0.0,2.8482182025909424,0.19696970283985138,0.04062499850988388,0.06735750841341402
10,0.0,2.7920868396759033,0.20588235557079315,0.039772726595401764,0.06666666313918393
11,0.0,2.7438595294952393,0.20000000298023224,0.0364583320915699,0.061674004567308593
12,0.0,2.699193000793457,0.20000000298023224,0.03365384787321091,0.057613168901670904
13,0.0,2.6468639373779297,0.2112676054239273,0.0334821417927742,0.05780346425235273
14,0.0,2.60721755027771,0.2112676054239273,0.03125,0.05444645872801495
15,0.0,2.5655717849731445,0.2432432472705841,0.03515625,0.06143344502075586
16,0.0,2.5364933013916016,0.26923078298568726,0.03860294073820114,0.06752411332422766
17,0.0,2.514569044113159,0.26829269528388977,0.0381944440305233,0.06686929847950318
18,0.0,2.48228120803833,0.302325576543808,0.042763158679008484,0.07492795277410741
19,0.0,2.4548864364624023,0.3181818127632141,0.04374999925494194,0.07692307348773762
20,0.0,2.4290735721588135,0.34065935015678406,0.0461309514939785,0.08125818814325446
21,0.0,2.4025285243988037,0.3684210479259491,0.049715910106897354,0.08760951123908556
22,0.0,2.386275053024292,0.37755101919174194,0.050271738320589066,0.08872901341760356
23,0.0,2.355130195617676,0.4150943458080292,0.0572916679084301,0.10068649882399999
24,0.0,2.3319520950317383,0.44144144654273987,0.061250001192092896,0.10757409425184462
25,0.0,2.311980724334717,0.45132744312286377,0.061298076063394547,0.10793650476970548
26,0.0,2.292570114135742,0.47058823704719543,0.06481481343507767,0.11393692356364837
27,0.0,2.2704858779907227,0.4878048896789551,0.0669642835855484,0.11776250719140759
28,0.0,2.2485768795013428,0.5,0.07004310190677643,0.12287334140830936
29,0.0,2.225247621536255,0.5147058963775635,0.0729166641831398,0.12773722072463423
30,0.0,2.2099153995513916,0.5177304744720459,0.07358870655298233,0.12886142218187238
31,0.0,2.188232421875,0.5374149680137634,0.0771484375,0.13492741033637334
32,0.0,2.1727828979492188,0.5512820482254028,0.08143939077854156,0.1419141842758787
33,0.0,2.1533854007720947,0.5614035129547119,0.0882352963089943,0.15250198678278634
34,0.0,2.1300060749053955,0.5729729533195496,0.09464285522699356,0.1624521012341009
35,0.0,2.104811668395996,0.5888324975967407,0.1006944477558136,0.17197924665864364
36,0.0,2.0843558311462402,0.6028708219528198,0.1064189225435257,0.18090452568486767
37,0.0,2.067432403564453,0.6160714030265808,0.11348684132099152,0.19166666168475474
38,0.0,2.054445266723633,0.6176470518112183,0.11778846383094788,0.19784656815165977
39,0.0,2.033048391342163,0.6299212574958801,0.125,0.2086049514757239
