,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,1,1,4.0221448e-07,0.999977,2.8355855e-06,9.111154e-11,5.2375503e-06,5.1556146e-09,1.1732922e-06,7.166081e-10,1.3378088e-05,3.1409677e-08
1,9,9,2.196348e-11,3.5088004e-09,2.0357915e-05,6.370302e-07,0.0036527729,1.1190339e-08,6.6568693e-09,0.0002844367,0.00017097018,0.99587077
2,3,3,5.1731286e-09,1.2528014e-07,1.5603258e-06,0.9999981,7.515564e-10,5.6609018e-08,1.760491e-13,1.6644776e-07,2.7731e-08,4.8684695e-10
3,3,3,4.0415894e-13,1.7106053e-09,2.8659217e-09,1.0,3.071792e-11,5.845075e-09,1.1603156e-17,3.5539086e-10,4.912344e-11,6.108749e-13
4,4,4,4.8040203e-09,1.4197523e-06,6.542206e-06,5.3139305e-11,0.999992,5.366196e-09,5.2195233e-08,2.6855124e-10,1.6210576e-09,4.2766427e-08
5,1,1,2.3311246e-07,0.9999932,1.4189472e-06,5.896344e-12,2.7784367e-06,1.0814992e-09,7.685492e-07,6.910471e-11,1.5756905e-06,2.455165e-08
6,8,8,1.9165097e-06,0.0001391696,0.000898054,0.0001352997,3.3445457e-07,4.7829312e-06,1.2181664e-07,1.416456e-07,0.9988199,1.8999593e-07
7,6,6,7.9335805e-06,7.93943e-10,2.7842995e-07,2.8948401e-11,5.7636703e-07,1.2928922e-05,0.9999701,1.2893182e-10,8.379443e-06,1.653351e-08
8,4,4,3.0953793e-13,3.0734287e-10,1.3659911e-07,4.7606633e-14,0.9999999,4.4559435e-13,2.7014825e-12,2.857864e-13,3.8948765e-13,9.1385527e-10
9,1,1,5.808814e-06,0.9995395,0.00030414783,2.455287e-08,2.350074e-05,1.6820505e-06,7.4509535e-07,2.055824e-05,8.6618165e-05,1.737151e-05
10,8,8,4.250561e-08,2.2876229e-07,1.3023057e-08,3.14842e-07,1.4362297e-08,1.5102136e-05,1.881704e-07,3.8614942e-08,0.999984,1.2929126e-09
11,0,0,0.99999285,2.751764e-07,4.6647136e-07,3.5659284e-10,2.6107462e-06,1.6152029e-07,2.6407374e-06,2.2067771e-11,7.822071e-09,8.9226813e-07
12,2,2,2.4820265e-06,1.8987113e-05,0.9999778,1.7432163e-07,3.436363e-08,1.7828268e-11,1.7338525e-10,3.3602154e-10,1.2266311e-07,3.3525063e-07
13,5,5,1.5791497e-09,2.257102e-12,5.5147906e-13,1.0479972e-09,7.4030515e-09,0.9999857,1.4094306e-05,6.7735265e-08,3.7141497e-08,5.2753684e-08
14,1,1,1.9944607e-06,0.9998517,6.9539005e-06,2.605305e-09,2.7467797e-05,7.3914116e-08,8.319555e-06,1.8217898e-08,9.46859e-05,8.761077e-06
15,8,8,7.954195e-06,0.00010489525,4.4913035e-05,7.710625e-06,2.263887e-07,1.4107642e-05,3.07769e-06,1.1971703e-06,0.99981564,3.6711384e-07
16,2,2,0.00013175502,0.0002446859,0.9996151,7.521959e-07,1.00183e-06,1.0421025e-09,1.759892e-08,5.727542e-09,2.5501754e-06,4.1688772e-06
17,2,2,8.4006915e-06,5.9002534e-05,0.99993145,1.2589469e-07,9.096862e-08,9.308063e-11,8.075229e-10,4.958691e-10,3.289085e-07,5.908367e-07
18,7,7,5.293722e-07,8.8157256e-05,0.02726046,0.0006477162,1.635753e-05,2.0573907e-06,6.9225486e-08,0.96864396,0.00043169904,0.0029089998
19,9,9,3.692259e-08,1.5302076e-09,6.8765214e-05,7.7776825e-08,0.00088577555,5.2695506e-09,5.2998026e-08,2.3623868e-05,0.00080858526,0.99821305
20,9,9,1.4858726e-06,4.5117118e-05,0.012572495,0.0025898083,0.002255611,3.7788835e-05,4.245624e-06,0.40215808,0.009916679,0.5704187
21,5,5,6.422135e-08,1.9306093e-10,4.2230683e-10,3.617215e-06,1.9093568e-08,0.9999924,2.8151808e-06,8.4311523e-07,4.8397727e-08,3.6052148e-07
22,7,7,2.1900018e-08,7.4141512e-06,0.0022747729,0.00017771579,6.534423e-06,7.048399e-07,8.8306535e-09,0.99736696,4.4766325e-06,0.00016132454
23,1,1,3.5038747e-06,0.9998642,5.771335e-06,6.299541e-11,5.566717e-05,4.5896797e-07,4.2179418e-05,1.347791e-08,2.7517934e-05,6.0044533e-07
24,1,1,2.031076e-06,0.99979514,1.189614e-06,7.657293e-12,0.00010162584,2.2849756e-07,9.4022966e-05,2.4769123e-10,5.5187156e-06,1.6250102e-07
25,8,8,3.4880468e-06,7.379116e-05,3.768158e-05,5.506695e-05,1.1212735e-07,1.238186e-05,3.0406824e-07,6.840254e-06,0.9998085,1.9146908e-06
26,3,3,6.88031e-05,6.123666e-05,0.0002736554,0.9383834,2.963798e-06,0.0602469,7.594441e-07,0.00087228994,8.002617e-05,9.904721e-06
27,7,7,4.0386126e-09,2.1180222e-06,0.00091322116,5.1610827e-05,2.2682712e-05,1.7854347e-07,2.6495366e-09,0.9988765,1.2692828e-06,0.00013248457
28,9,9,2.5840693e-13,6.103984e-11,4.6227186e-07,3.8451983e-08,0.00019323592,3.0933092e-10,2.9262687e-10,6.5585114e-06,8.4962565e-05,0.9997147
29,3,3,2.4051545e-09,1.305244e-07,1.2103875e-06,0.999998,1.297684e-09,6.171016e-07,3.4944893e-13,5.340867e-08,1.2407222e-07,9.15607e-10
30,2,2,8.3108695e-05,0.0009875922,0.9987864,2.1116022e-05,1.0662624e-05,1.01991475e-07,2.4299803e-07,1.1748763e-06,3.703511e-05,7.245773e-05
31,7,2,5.263637e-05,0.010708112,0.9078233,0.005313893,0.0002763377,0.0002846521,2.1880334e-05,0.072021075,0.0023441466,0.0011540313
32,2,2,1.498932e-06,3.437455e-05,0.9999621,2.150427e-07,2.849163e-07,7.530787e-11,4.0190573e-10,2.0465425e-09,6.2603505e-08,1.5133212e-06
33,4,4,2.5727783e-07,9.157874e-05,6.925639e-05,1.1655044e-06,0.9124912,0.0005113766,4.196284e-05,0.07822074,1.1239358e-05,0.008561278
34,1,1,1.8979982e-08,0.9999919,5.6501012e-08,3.3141738e-13,7.640003e-06,2.0734867e-09,8.958471e-08,6.505164e-11,3.173916e-07,1.2328785e-08
35,8,8,0.008842885,1.6498734e-05,0.023107996,0.000120580924,4.382196e-05,1.886007e-05,0.00028401005,3.828563e-07,0.96733844,0.00022649368
36,3,3,3.814142e-09,8.8992726e-07,4.5478107e-05,0.9999523,5.678569e-09,1.4515298e-07,1.9059644e-13,7.254265e-07,3.8795895e-07,2.1419744e-08
37,7,7,6.583853e-08,1.808355e-05,0.003238502,0.001336263,4.5378227e-05,5.722562e-06,1.3406053e-07,0.99475104,3.1760996e-05,0.0005729727
38,3,3,1.0830895e-05,9.586362e-05,0.14782143,0.84675956,1.0281179e-05,4.2976226e-05,9.2476384e-08,0.0006642018,0.0041398653,0.00045500314
39,4,4,1.40253e-10,7.660462e-07,2.6185066e-07,2.1398485e-09,0.9999974,2.4886154e-07,1.4188159e-07,5.3891114e-08,7.4390346e-07,3.937676e-07
40,8,8,3.084238e-07,8.635565e-06,1.2080757e-07,6.4812025e-07,2.146703e-07,1.4887203e-05,9.892875e-07,2.4034574e-07,0.999974,4.1288615e-08
41,3,3,9.0761336e-11,2.4379991e-08,1.3155538e-07,0.99999976,6.191868e-10,1.0608582e-07,6.150397e-15,2.262414e-08,5.126901e-09,5.7611145e-11
42,1,1,2.5505337e-08,0.9999721,7.740833e-08,3.5441966e-14,2.7268687e-05,7.386491e-09,3.6564705e-07,1.8894625e-11,7.265061e-08,3.1689684e-09
43,0,0,0.9991861,0.000109080305,0.0002508738,7.399158e-05,3.9724524e-05,7.525525e-05,9.16332e-05,9.5378e-07,9.571196e-05,7.668561e-05
