,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,4,4,1.228114e-07,2.2428565e-06,0.0015856605,2.74924e-06,0.99705625,9.2768576e-05,0.0009866575,9.065547e-05,0.0001557719,2.7178647e-05
1,4,6,0.0010718813,0.009850233,0.026717074,0.0011940026,0.35577595,0.0005587853,0.4287975,0.0018835826,0.168248,0.0059029222
2,6,6,1.8788317e-07,1.990211e-07,2.0474036e-09,5.6671987e-11,1.9429476e-07,8.603125e-08,0.9999994,2.920893e-11,2.0577113e-09,2.1586452e-08
3,4,8,5.3068285e-05,0.0004368241,0.0017875737,0.0073348167,0.12266877,0.0078347875,0.00046378822,0.010392522,0.44668508,0.4023428
4,1,1,0.001692852,0.99626464,0.0012494246,0.00012740509,1.4449553e-05,1.249047e-05,7.994126e-05,0.00053884625,1.0401659e-05,9.542888e-06
5,1,1,0.00050529174,0.99847037,0.00034740515,8.2471306e-05,1.816999e-05,7.8955454e-05,8.4289495e-05,0.00038634933,2.212873e-05,4.50122e-06
6,2,2,2.4924446e-05,0.0006512244,0.99807477,9.27651e-05,3.8607914e-06,3.6943046e-08,1.6315355e-05,0.0011291131,6.646281e-06,4.0480484e-07
7,3,3,1.04275806e-07,7.109959e-05,1.8943361e-05,0.99877125,5.697905e-06,0.00016460264,1.04607686e-07,1.3705393e-06,0.00035423157,0.0006124952
8,0,0,0.9998062,2.669275e-07,4.2268737e-05,3.321276e-05,7.003141e-07,2.8003444e-05,2.2534393e-06,3.5889505e-05,3.6142475e-05,1.4948791e-05
9,9,9,1.8885126e-07,1.5505383e-07,4.741985e-06,8.130467e-06,5.2253024e-05,2.1024867e-05,8.980774e-07,0.00028669607,2.323338e-05,0.99960274
10,0,0,0.9998778,1.4563521e-07,7.2127186e-06,6.9786374e-06,4.929144e-07,7.0132974e-06,3.9787656e-06,2.5745436e-05,2.2116135e-05,4.8476697e-05
11,5,5,0.00014165444,5.347005e-05,1.0519251e-07,0.0002101855,8.8088274e-09,0.99846065,0.00050188066,1.9429591e-07,0.0005445502,8.728866e-05
12,5,5,5.3795997e-05,2.3466344e-05,1.2374967e-07,6.715624e-05,3.624471e-08,0.99485415,0.0036587713,1.421122e-07,0.0011141864,0.00022819916
13,9,9,3.8190897e-06,2.135875e-06,8.0863276e-05,0.000110850124,0.0064993883,0.00043962678,8.418047e-05,0.00047175953,0.0009088526,0.9913986
14,4,4,8.06331e-09,5.2492908e-08,7.407634e-05,5.935083e-07,0.99950874,3.4511766e-05,0.00016853356,3.6978277e-06,8.5762185e-06,0.00020127073
15,9,9,2.6678354e-06,3.3120835e-07,1.1599882e-05,2.2340793e-05,0.00018517856,3.3508983e-05,1.0402144e-05,7.9615376e-05,0.00033264884,0.9993218
16,4,4,2.4699654e-07,2.0099826e-06,0.000572224,3.836853e-06,0.99782556,0.0001821743,0.0011035977,3.7178e-05,4.6047877e-05,0.00022717194
17,3,3,1.4317379e-06,0.0004196268,0.0007281103,0.9939687,2.213054e-05,0.00028664144,2.7441746e-07,0.00012948671,0.0025564646,0.0018870487
18,6,6,5.809079e-05,0.0007822019,1.3744675e-05,1.513343e-06,0.00043177253,2.5621901e-05,0.99806815,9.2833324e-07,0.00058344187,3.457748e-05
19,1,1,0.00075045007,0.9985201,0.00034490458,9.610121e-05,4.188547e-06,1.2416802e-05,1.893298e-05,0.00024019358,7.060853e-06,5.789612e-06
20,0,0,0.99575186,1.5869082e-05,0.00015297203,0.00022393372,0.000112961796,0.0004334317,0.0014002888,0.00037285892,0.00011941662,0.001416339
21,6,6,1.169411e-06,0.0001704907,7.387265e-07,7.271522e-09,5.177707e-05,1.8377583e-06,0.9997631,2.7211279e-08,1.0670405e-05,3.1667807e-07
22,7,2,0.00047981675,0.0016240677,0.8161674,0.0013457775,0.00048729652,2.1345972e-05,0.00021717003,0.17904824,0.0003395104,0.00026931276
23,7,7,6.56805e-05,0.007231087,0.026266396,0.00066547125,0.0006057108,3.2039882e-06,1.0103795e-05,0.96108013,0.00017582596,0.0038964897
24,8,8,0.00027128885,0.00011188649,8.9463785e-05,0.0005662504,2.0622385e-05,0.0012461116,0.0008184167,1.155468e-05,0.99510115,0.0017632097
25,1,1,0.00024742837,0.999603,4.289708e-05,1.8096078e-05,6.047987e-07,7.094626e-06,1.27501025e-05,5.817041e-05,9.353428e-06,6.2920367e-07
26,4,4,1.5080643e-06,9.5715495e-06,0.004662081,1.0372334e-05,0.9877253,5.3747186e-05,0.006780882,0.00030008465,0.00031026595,0.00014625418
27,9,9,2.3509842e-06,4.108685e-07,1.712092e-05,1.0982245e-05,0.00016986606,3.6730544e-05,1.0096451e-05,0.00023283949,9.5742034e-05,0.99942386
28,7,7,0.0021882274,0.0028109767,0.036849633,2.9682993e-05,0.00044759345,6.5213835e-06,0.00056201033,0.95107585,0.0010530502,0.0049763825
29,9,9,1.8594658e-06,1.0896015e-06,6.162734e-05,4.1779353e-05,0.0011888535,8.9027766e-05,2.1712516e-05,0.00034441124,5.463036e-05,0.998195
30,4,4,1.3357183e-08,2.7300064e-07,0.0008337567,3.6826611e-07,0.9983236,2.180016e-05,0.0006848469,6.313803e-05,6.62148e-05,6.0239463e-06
31,9,9,8.488875e-07,1.8608696e-07,1.8029341e-05,1.1640252e-05,0.00020731914,4.6502162e-05,6.129917e-06,0.00020769692,1.400549e-05,0.9994875
32,6,6,5.1662428e-06,3.6840454e-05,1.0149489e-07,5.117266e-08,3.3948645e-06,1.273217e-05,0.9999187,5.274059e-08,1.3674614e-05,9.152482e-06
33,3,3,2.728791e-06,0.00022023209,8.126913e-05,0.99319804,1.0032379e-05,0.00062088756,1.8923732e-06,2.9308352e-05,0.00026856552,0.0055671027
34,7,7,2.4670362e-05,0.00067050254,0.01020288,6.0406866e-05,0.0001904627,6.326228e-07,8.047063e-06,0.9871902,6.315414e-05,0.0015890636
35,9,9,1.0938797e-06,1.8439869e-07,5.2930714e-06,2.2351303e-05,7.061973e-05,0.0001663472,5.175608e-06,0.000104943385,0.00016663363,0.9994573
36,5,5,5.4179804e-05,0.0037470392,8.83709e-06,0.0977116,1.9296735e-05,0.8732291,0.007920632,7.968759e-06,0.008081222,0.009219975
37,9,9,5.143551e-07,1.2116672e-07,1.4487314e-05,2.571609e-06,0.00020332124,3.9542876e-05,7.0197516e-06,0.00031052675,8.847417e-06,0.99941313
38,0,0,0.99983037,6.4702085e-08,2.5674924e-05,2.3199189e-05,4.011657e-07,4.331795e-05,3.1115746e-06,4.7011774e-05,1.8524692e-05,8.291426e-06
39,9,9,1.1735934e-05,1.785264e-06,1.5728396e-05,1.980217e-05,0.0001099495,0.00023516479,3.7115547e-05,0.0005186675,0.00045611954,0.99859387
40,9,9,4.7160822e-07,3.23453e-08,5.9671703e-07,6.517551e-06,1.0915593e-05,0.000594922,1.4010412e-06,0.00012180273,0.0001609479,0.9991025
41,6,6,1.4107679e-06,5.835899e-06,2.2199583e-07,8.25683e-10,1.8615701e-05,3.0795687e-07,0.9999733,3.1603766e-09,3.459008e-08,1.5962505e-07
42,0,0,0.99990237,5.691205e-07,8.566359e-06,1.1243924e-05,4.7753576e-07,6.319866e-06,4.1305075e-06,1.521535e-05,1.770467e-05,3.332869e-05
43,9,4,8.397913e-06,1.690889e-06,0.0042717345,2.5030111e-05,0.7894337,0.00034698826,0.0044550267,0.0004510917,0.00018564887,0.20082065
44,2,2,3.1327592e-05,0.00015385447,0.9994398,6.125005e-05,2.6556515e-07,2.0407825e-08,8.554006e-06,0.00029274655,1.20809955e-05,2.7146035e-08
45,1,1,0.00070917566,0.9945051,0.0021962817,9.171368e-06,0.00023699377,1.891263e-05,0.0020960362,0.00012612563,0.00010173853,4.3187725e-07
46,6,6,0.0001245109,0.0018258361,4.1300944e-05,3.5518278e-07,0.0012941685,2.0630028e-05,0.99660707,2.2456097e-06,7.3928306e-05,9.947435e-06
47,1,2,0.0018998263,0.2313948,0.7532865,0.000983956,2.5977552e-05,2.3010368e-06,0.0007238318,0.011649,2.2910202e-05,1.0858548e-05
48,3,3,4.5686e-09,1.538603e-05,2.434898e-07,0.9999243,1.902577e-09,4.438438e-06,4.881043e-10,2.8244003e-08,6.942547e-07,5.491321e-05
49,0,0,0.9801931,0.00028875406,0.0018309343,0.00038754963,0.00086489477,0.000483683,0.0016670615,0.0050407867,0.0042836596,0.004959559
50,2,2,2.8082914e-07,5.7520087e-06,0.99997747,1.0045428e-05,1.441779e-07,1.6808979e-10,3.1597332e-07,4.758497e-06,1.1605085e-06,3.2475778e-09
51,1,1,0.0010282561,0.9983328,0.00028715137,7.692096e-05,4.4147832e-06,1.1447616e-05,4.5714805e-05,0.00019468085,1.4935092e-05,3.7601442e-06
52,1,1,0.000118372955,0.9997583,3.8325725e-05,1.3740914e-05,7.56537e-07,9.528017e-06,5.7783122e-06,5.210494e-05,2.6882465e-06,3.8301826e-07
53,7,7,0.00021458865,0.0056490875,0.06871977,0.0018599334,0.0017740121,4.115884e-05,6.0401053e-05,0.90895927,0.00017667294,0.012545168
54,4,4,3.995759e-09,7.140367e-08,0.0002023187,1.5293088e-07,0.99949026,1.3611738e-05,0.00026921558,7.812614e-06,8.725356e-06,7.681382e-06
55,7,7,2.2537866e-05,0.0004187979,0.036429193,6.5965345e-05,0.00043545102,1.5832051e-06,1.6095999e-05,0.96199864,1.2622887e-05,0.00059907016
56,7,7,0.005662971,0.00062313623,0.02223675,2.741644e-06,0.000111467816,3.6886727e-06,0.0016740358,0.96698284,0.001948526,0.00075387454
57,1,1,0.0015234678,0.99589926,0.00088599074,0.00021412665,4.715236e-05,9.757607e-05,0.0002088005,0.0010541483,4.2979125e-05,2.6468246e-05
58,4,4,3.844656e-06,2.840361e-05,0.0032170948,0.00029785399,0.9865066,0.0007572288,0.0027727974,0.0007020501,0.0035757567,0.0021383413
59,5,5,0.0013933795,0.0027889751,6.820551e-05,0.00065459433,6.20302e-05,0.880958,0.04644074,0.000105172534,0.062085055,0.0054438342
60,0,0,0.99894327,9.423241e-05,9.7840624e-05,0.00016722053,7.809835e-06,7.334783e-05,0.00011405646,9.856061e-05,0.00021531334,0.00018840669
61,6,6,0.00016907939,0.0009847267,0.00027334143,1.5583328e-05,0.010608752,0.0007334014,0.9867235,1.123376e-05,0.00024869136,0.0002317024
62,1,1,0.0019982546,0.9947184,0.0007336723,0.00018649225,2.889056e-05,3.2281583e-05,0.00012503148,0.002034485,0.00010907552,3.346289e-05
63,4,4,5.5402682e-09,5.7877116e-08,5.003217e-05,5.9061915e-07,0.9979327,5.9837508e-05,0.00020767702,7.929197e-06,1.113143e-05,0.0017300766
64,2,2,0.0041219704,0.039986577,0.9514829,0.0023997242,1.2404959e-05,3.2506448e-06,0.00020104143,0.00157518,0.00020770842,9.30525e-06
65,9,9,0.00039869445,4.238959e-05,0.0008397772,0.00021647419,0.0014048599,0.00072030904,0.00058217836,0.0054652193,0.00086704374,0.98946303
66,9,9,9.503915e-06,4.4197077e-05,0.00023984673,0.0005075333,0.00073965656,0.0002788614,1.8015939e-05,0.012633467,0.001141551,0.9843873
67,7,7,0.0006625693,0.00067295355,0.012271136,1.8425609e-06,3.8016253e-05,4.7052765e-07,0.00012879647,0.98450875,0.0005285436,0.0011868891
68,1,1,0.0058245556,0.89794815,0.010414865,0.010548905,0.0029874896,0.0022854556,0.0033701342,0.03499639,0.029037068,0.0025870278
69,6,6,1.581533e-07,2.4567835e-05,8.030247e-07,1.0777914e-10,0.00028452656,2.559994e-07,0.99968946,4.108762e-09,2.8365048e-07,1.3740733e-08
70,7,7,4.3445707e-05,0.0045481343,0.006937594,0.0010250483,0.0001754449,2.0354866e-05,5.31077e-06,0.98265153,0.00041317585,0.0041799345
71,2,4,7.659138e-06,0.0010470167,0.32362986,0.00013805123,0.66342276,9.4526185e-05,0.0013783332,0.009680068,0.0005628326,3.8856786e-05
72,5,5,3.0258975e-06,7.162641e-07,3.976416e-10,1.13512015e-05,1.0548131e-11,0.99995387,2.3141329e-05,2.6019248e-10,6.782121e-06,1.0618709e-06
73,3,3,1.0360112e-06,0.0003507563,2.4539908e-05,0.9991141,7.043032e-07,4.2666157e-05,1.8720786e-07,1.8692715e-06,6.4126376e-05,0.00040002615
