,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,3,3,1.0756938e-05,4.445795e-07,3.059783e-06,0.9999722,4.596317e-09,8.778318e-06,3.2968338e-13,3.870198e-06,7.6255446e-07,1.8711116e-07
1,9,9,4.765421e-06,8.688297e-09,3.773289e-05,2.084614e-06,0.28346872,1.7638469e-06,2.8859506e-06,0.00040837677,0.00012068238,0.715953
2,9,9,8.0907895e-08,1.5558822e-12,1.1155933e-07,1.8360933e-09,0.0001770559,5.9388525e-09,5.613971e-10,0.00020223929,2.448831e-07,0.9996202
3,2,2,9.5864905e-08,0.00028697914,0.9990965,8.5966894e-05,4.2497202e-05,5.3060166e-06,1.5956114e-07,0.0004822996,1.5360176e-07,4.3326146e-08
4,9,9,8.271183e-05,1.0856327e-12,5.03227e-07,1.7307315e-08,0.00066590344,7.3139255e-09,1.6831423e-08,0.00010363273,4.6866458e-06,0.9991425
5,8,8,8.646991e-09,4.3058793e-10,7.913772e-07,3.0175265e-08,2.101361e-07,1.4873124e-09,8.069715e-08,3.21687e-10,0.99981576,0.0001831698
6,9,9,4.5241944e-09,4.4494905e-14,3.8903096e-08,9.9232914e-11,0.0003620839,2.9355596e-10,3.2061875e-10,2.8055758e-05,5.8573814e-08,0.9996099
7,5,5,4.127982e-06,2.6401954e-06,1.3817825e-07,6.33212e-05,3.627948e-09,0.9999182,2.4945819e-09,6.758696e-11,1.8255417e-07,1.1348525e-05
8,2,2,0.00027177486,0.0027090216,0.96708965,0.010062271,0.00536657,0.0040082247,0.00034997167,0.0030827392,0.006299872,0.0007599476
9,0,0,0.99975604,2.2464192e-08,1.2299794e-05,1.4251215e-05,2.8360853e-05,0.00016425505,1.5258602e-05,1.4051534e-07,3.8662215e-06,5.581836e-06
10,8,8,0.00064540753,8.63766e-05,0.0023094304,0.0020386162,0.002149526,0.00042398795,1.971177e-05,0.0014533384,0.9512906,0.039582994
11,1,1,1.5515836e-06,0.9997173,5.850059e-05,7.668198e-05,6.7865426e-07,6.4208005e-05,9.318645e-07,6.199735e-05,1.0616546e-05,7.5573553e-06
12,7,7,5.3002677e-06,4.5875813e-06,2.5089837e-05,0.0002130386,0.0007666687,9.3162987e-07,5.3476508e-09,0.99876046,6.023962e-06,0.00021790729
13,8,8,9.70725e-09,1.2658244e-09,7.999318e-07,1.0719752e-07,1.1621819e-07,3.038936e-09,1.9629363e-07,4.2187967e-10,0.99990165,9.719581e-05
14,5,5,1.7029077e-05,1.6498538e-05,1.9644763e-06,0.0003426866,1.7041944e-07,0.99954873,5.548865e-07,8.2728047e-10,2.7134178e-05,4.530533e-05
15,8,8,2.2690067e-06,2.0255999e-05,2.7309308e-05,0.0003855035,1.3136907e-05,6.2605504e-06,8.967836e-07,8.009053e-06,0.99822646,0.0013099596
16,8,8,1.1144215e-06,3.675745e-08,1.5038036e-05,1.26812e-06,6.2710283e-06,6.443767e-08,1.8328394e-06,1.1452363e-07,0.9979119,0.002062449
17,2,2,6.731358e-07,0.00010710443,0.99414945,0.00022061552,0.00070875976,1.173282e-05,1.5573238e-07,0.004796228,2.534365e-06,2.8196253e-06
18,6,6,4.775143e-06,7.1666403e-07,3.0995175e-06,8.616786e-08,8.770617e-05,0.00011461394,0.9997683,3.1166972e-10,1.9999006e-05,7.1900945e-07
19,4,4,4.519825e-10,2.8431954e-10,3.2792973e-09,7.111437e-08,0.9999831,9.311602e-10,3.1969254e-08,1.087763e-05,1.9054481e-06,4.1051526e-06
20,7,7,0.00019753045,0.0012299939,0.00076956075,0.0058130366,0.010605703,0.00024347364,1.8493497e-06,0.98009115,7.382201e-05,0.000973975
21,6,6,1.8565587e-06,1.2902838e-07,1.4350986e-06,3.0064278e-08,3.6663536e-05,0.00037624803,0.9995223,3.2999439e-12,6.106007e-05,2.7147902e-07
22,7,7,7.532318e-06,1.1953098e-06,1.7419625e-06,1.4806371e-05,0.0003232379,1.7150532e-07,2.9476577e-09,0.9995679,3.334466e-07,8.302537e-05
23,1,2,3.6001173e-05,0.07438216,0.88649124,0.012687844,0.0012224836,0.0011093739,1.0091095e-05,0.024027059,2.197237e-05,1.1694627e-05
24,2,2,1.1257191e-06,2.7280963e-05,0.99905413,0.0005537727,3.5960424e-05,1.4959188e-05,2.2049191e-08,0.00031068086,1.375965e-06,7.5734783e-07
25,7,7,3.099804e-08,2.8462939e-11,2.5609357e-09,5.815911e-09,6.5263116e-06,1.2542879e-10,1.2651653e-13,0.99997807,1.3512433e-10,1.5351723e-05
