,Accuracy,Loss,Precision,Recall,F1-Score
0,0.0,14.205094337463379,0.03125,0.03125,0.031249995000000832
1,0.0,10.814170837402344,0.1147540956735611,0.109375,0.11199999372304931
2,0.0,9.08406925201416,0.1204819306731224,0.1041666641831398,0.11173183844692487
3,0.0,7.552731037139893,0.11363636702299118,0.078125,0.09259258888829092
4,0.0,6.673509120941162,0.10000000149011612,0.0625,0.0769230726302122
5,0.0,5.983590602874756,0.09900990128517151,0.0520833320915699,0.06825938015151446
6,0.0,5.510944366455078,0.09900990128517151,0.0446428582072258,0.0615384583228556
7,0.0,5.1106438636779785,0.09900990128517151,0.0390625,0.056022404953354754
8,0.0,4.804433822631836,0.09900990128517151,0.0347222238779068,0.0514138797583832
9,0.0,4.553493976593018,0.09900990128517151,0.03125,0.04750593462923434
10,0.0,4.352829456329346,0.09900990128517151,0.028409091755747795,0.044150107962070216
11,0.0,4.173198699951172,0.09900990128517151,0.02604166604578495,0.04123710935161942
12,0.0,4.023585319519043,0.09900990128517151,0.024038461968302727,0.03868471697104381
13,0.0,3.889469861984253,0.09900990128517151,0.0223214291036129,0.03642987022167539
14,0.0,3.773491382598877,0.09900990128517151,0.02083333395421505,0.03442340591040562
15,0.0,3.6750779151916504,0.09900990128517151,0.01953125,0.03262642466989071
16,0.0,3.587590217590332,0.09900990128517151,0.018382353708148003,0.03100775040223331
17,0.0,3.50146222114563,0.09900990128517151,0.0173611119389534,0.029542096161963443
18,0.0,3.431039810180664,0.09900990128517151,0.016447369009256363,0.028208743144729244
19,0.0,3.363976240158081,0.09900990128517151,0.015625,0.02699055096282733
20,0.0,3.299433708190918,0.09900990128517151,0.014880952425301075,0.02587321902139397
21,0.0,3.2459604740142822,0.10784313827753067,0.015625,0.02729528318184182
22,0.0,3.184948205947876,0.10784313827753067,0.014945652335882187,0.026252981435676292
23,0.0,3.1397504806518555,0.10784313827753067,0.014322916977107525,0.02528735476386566
24,0.0,3.0901403427124023,0.11650485545396805,0.014999999664723873,0.0265780705705591
25,0.0,3.044159173965454,0.13333334028720856,0.016826923936605453,0.029882603595706252
26,0.0,3.0021607875823975,0.14018692076206207,0.0173611119389534,0.03089598299035757
27,0.0,2.959791421890259,0.14018692076206207,0.0167410708963871,0.029910266547990855
28,0.0,2.917757272720337,0.15315315127372742,0.018318966031074524,0.032723771727031725
29,0.0,2.8693654537200928,0.2083333283662796,0.02604166604578495,0.04629629321719803
30,0.0,2.8329555988311768,0.2177419364452362,0.027217742055654526,0.04838709501252172
31,0.0,2.802608013153076,0.2265625,0.0283203125,0.05034722024691367
32,0.0,2.7697176933288574,0.25563910603523254,0.03219696879386902,0.057190913532581406
33,0.0,2.735689640045166,0.2753623127937317,0.03492647036910057,0.06199020957556963
34,0.0,2.696582078933716,0.30344828963279724,0.03928571566939354,0.06956521789275494
35,0.0,2.6674230098724365,0.3245033025741577,0.0425347238779068,0.07521105172577001
36,0.0,2.63441801071167,0.3439490497112274,0.04560810700058937,0.08053690909804459
37,0.0,2.6002509593963623,0.38823530077934265,0.05427631735801697,0.09523809570104153
38,0.0,2.56620717048645,0.4175824224948883,0.06089743599295616,0.10629370437687315
39,0.0,2.535722255706787,0.4300518035888672,0.06484375149011612,0.11269517953890824
40,0.0,2.509598731994629,0.4433497488498688,0.06859756261110306,0.11881188114650268
41,0.0,2.472898483276367,0.4864864945411682,0.0803571417927742,0.1379310308052172
42,0.0,2.445122718811035,0.4957983195781708,0.08575581759214401,0.14622057279830689
43,0.0,2.420356512069702,0.5080000162124634,0.09019886702299118,0.15319662549756652
44,0.0,2.397561550140381,0.5202952027320862,0.09791667014360428,0.16481589938464997
45,0.0,2.3707542419433594,0.529411792755127,0.1039402186870575,0.17376490688124605
46,0.0,2.3408918380737305,0.5431309938430786,0.11303191632032394,0.18712162836558083
47,0.0,2.3157150745391846,0.5519287586212158,0.12109375,0.19861184808855817
48,0.0,2.282611131668091,0.575419008731842,0.13137754797935486,0.21391484336055083
49,0.0,2.2570128440856934,0.5910290479660034,0.14000000059604645,0.22637695751870832
50,0.0,2.2320075035095215,0.6009975075721741,0.14767156541347504,0.2370880400158877
51,0.0,2.203760862350464,0.6197183132171631,0.1586538404226303,0.2526315687148268
52,0.0,2.182556390762329,0.6252771615982056,0.1662735790014267,0.26269211784090346
53,0.0,2.1556341648101807,0.6394129991531372,0.17650462687015533,0.2766439842666413
54,0.0,2.133460283279419,0.6467065811157227,0.18409091234207153,0.2865988499958543
