,Accuracy,Loss,Precision,Recall,F1-Score
0,0.0,16.03174591064453,0.0625,0.0625,0.06249999500000043
1,0.0,10.863396644592285,0.0625,0.046875,0.05357142367346986
2,0.0,8.159049034118652,0.078125,0.0520833320915699,0.06249999430593074
3,0.0,6.942846298217773,0.0731707289814949,0.046875,0.05714285155154557
4,0.0,6.1978559494018555,0.08490566164255142,0.05624999850988388,0.06766916746194665
5,0.0,5.645594120025635,0.08181817829608917,0.046875,0.05960264344069762
6,0.0,5.219223499298096,0.0803571417927742,0.0401785708963871,0.053571423417405416
7,0.0,4.907113075256348,0.0803571417927742,0.03515625,0.048913039046676876
8,0.0,4.608799457550049,0.08849557489156723,0.0347222238779068,0.04987530932866764
9,0.0,4.376938343048096,0.08849557489156723,0.03125,0.04618937254122059
10,0.0,4.1774187088012695,0.08849557489156723,0.028409091755747795,0.04301074994042896
11,0.0,4.002886772155762,0.08849557489156723,0.02604166604578495,0.040241444403383946
12,0.0,3.8682377338409424,0.08849557489156723,0.024038461968302727,0.03780718050676675
13,0.0,3.7471392154693604,0.08849557489156723,0.0223214291036129,0.03565062132086505
14,0.0,3.6421327590942383,0.08849557489156723,0.02083333395421505,0.03372681052095476
15,0.0,3.5486481189727783,0.08849557489156723,0.01953125,0.03199999701622005
16,0.0,3.467238664627075,0.08849557489156723,0.018382353708148003,0.030441398488331724
17,0.0,3.390752077102661,0.08849557489156723,0.0173611119389534,0.029027574594629964
18,0.0,3.318312168121338,0.08849557489156723,0.016447369009256363,0.027739249217311506
19,0.0,3.249140977859497,0.08849557489156723,0.015625,0.02656042240102183
20,0.0,3.1944565773010254,0.09649122506380081,0.0163690485060215,0.027989820573109527
21,0.0,3.134974479675293,0.104347825050354,0.017045455053448677,0.02930402759987834
22,0.0,3.08121657371521,0.11965811997652054,0.019021738320589066,0.03282531883071402
23,0.0,3.0287675857543945,0.11965811997652054,0.01822916604578495,0.031638414860577085
24,0.0,2.97993803024292,0.12711864709854126,0.01875000074505806,0.03267973755354613
25,0.0,2.9395718574523926,0.12711864709854126,0.018028846010565758,0.031578945066499844
26,0.0,2.894763231277466,0.12711864709854126,0.0173611119389534,0.030549897421740208
27,0.0,2.856210947036743,0.14166666567325592,0.01897321455180645,0.03346456523210906
28,0.0,2.8179514408111572,0.1487603336572647,0.019396550953388214,0.034318395309416855
29,0.0,2.7826569080352783,0.15573769807815552,0.01979166641831398,0.035120145308567136
30,0.0,2.7538766860961914,0.16260161995887756,0.02016128972172737,0.03587443640036172
31,0.0,2.7311699390411377,0.18110236525535583,0.0224609375,0.039965245721770626
32,0.0,2.7012715339660645,0.19696970283985138,0.024621212854981422,0.043771043100213985
33,0.0,2.6708903312683105,0.21481481194496155,0.026654411107301712,0.04742436323785761
34,0.0,2.6415953636169434,0.246478870511055,0.03125,0.05546750981962694
35,0.0,2.620293378829956,0.2635135054588318,0.0338541679084301,0.05999999972373896
36,0.0,2.595085382461548,0.28289473056793213,0.03631756827235222,0.064371256413111
37,0.0,2.564336061477661,0.3187499940395355,0.04194078966975212,0.07412790506664195
38,0.0,2.5354790687561035,0.3550295829772949,0.048076923936605453,0.08468595539818513
39,0.0,2.5086324214935303,0.3867403268814087,0.0546875,0.09582477523731261
40,0.0,2.485114336013794,0.4021163880825043,0.057926829904317856,0.10126582111045064
41,0.0,2.460221767425537,0.41999998688697815,0.0625,0.1088082874603002
42,0.0,2.433781862258911,0.44186046719551086,0.0690407007932663,0.11942174973293271
43,0.0,2.411107063293457,0.4646017551422119,0.07457386702299118,0.12851897392873185
44,0.0,2.3852052688598633,0.49166667461395264,0.08194444328546524,0.14047618664860015
45,0.0,2.366251230239868,0.5060728788375854,0.08491847664117813,0.14543338684987106
46,0.0,2.3455264568328857,0.5176470875740051,0.08776595443487167,0.15008527005029956
47,0.0,2.3195035457611084,0.5335820913314819,0.0930989608168602,0.1585365865154838
48,0.0,2.296294927597046,0.5460993051528931,0.0982142835855484,0.1664864815120258
49,0.0,2.2738304138183594,0.5597269535064697,0.10249999910593033,0.17326993756839215
50,0.0,2.250749349594116,0.5756579041481018,0.10723039507865906,0.18078512593618384
51,0.0,2.235755681991577,0.5809524059295654,0.10997596383094788,0.18494189167380157
52,0.0,2.215280294418335,0.5957446694374084,0.11556603759527206,0.19358024339234953
53,0.0,2.196558713912964,0.6023392081260681,0.11921296268701553,0.1990338147473794
54,0.0,2.1754088401794434,0.6149584650993347,0.12613636255264282,0.20933521586615914
55,0.0,2.1628386974334717,0.6194225549697876,0.1316964328289032,0.21721123055697109
56,0.0,2.1382739543914795,0.6356784105300903,0.13870614767074585,0.2277227803930727
57,0.0,2.1251745223999023,0.6400966048240662,0.14278016984462738,0.23348016889382217
58,0.0,2.11826753616333,0.6418604850769043,0.1461864411830902,0.23813632343971847
59,0.0,2.1010520458221436,0.6486486196517944,0.15000000596046448,0.24365482510197067
60,0.0,2.090266704559326,0.6474500894546509,0.1495901644229889,0.24302954248762687
