,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,7,7,4.8035216e-09,2.1257551e-06,7.53361e-06,2.8452368e-06,5.0784017e-08,2.7586302e-07,1.51242e-10,0.9999168,6.851353e-05,1.8175577e-06
1,0,0,0.989125,4.3402264e-07,0.00028558733,1.3653341e-05,3.3915512e-05,4.367092e-06,0.00033422484,0.0005274163,0.000111150395,0.009564171
2,4,4,4.9143897e-11,2.4473051e-08,1.7461103e-08,7.06975e-10,0.9999987,3.469625e-10,5.758777e-08,7.4247446e-08,6.505402e-07,4.4600966e-07
3,3,3,7.3313615e-08,3.739679e-06,2.1027975e-06,0.99995494,1.281239e-07,3.3970588e-05,1.7310019e-07,4.4641824e-09,4.768725e-06,1.14779986e-07
4,3,3,1.2149073e-10,2.8736122e-06,1.498782e-06,0.99998987,3.801969e-08,5.9549834e-08,1.0527096e-09,3.075352e-07,5.289002e-06,2.0592898e-09
5,4,4,3.6677057e-11,1.0137765e-09,2.3566525e-08,1.1786526e-10,0.9999999,9.3840135e-12,4.040618e-09,4.6422258e-08,2.8324905e-08,8.074635e-08
6,3,3,5.49418e-08,6.58206e-06,1.0910125e-05,0.9999752,1.8400137e-07,9.156364e-07,2.7140175e-08,3.695849e-07,5.7225316e-06,4.6883464e-08
7,4,4,6.604314e-08,1.3072528e-05,4.753005e-06,9.482196e-07,0.9995189,1.1386637e-06,6.7546284e-06,6.1667215e-06,0.00020213338,0.00024599052
8,9,9,1.3065655e-07,2.6053686e-07,5.4060894e-07,1.3689711e-07,0.00050290994,8.67066e-05,4.411752e-06,1.2040354e-05,0.0016495294,0.99774325
9,1,1,3.707822e-05,0.99319446,0.0011901931,0.0008223493,4.192931e-05,0.0004428189,0.0006814879,0.00060322776,0.002781494,0.00020489423
10,1,1,5.329786e-05,0.99563074,0.000839508,3.421583e-05,2.925279e-05,0.0007265662,0.0016765064,0.00029336673,0.00023964432,0.00047691085
11,6,6,1.3759647e-05,3.4932261e-06,3.4714535e-06,1.7001301e-07,0.00015504114,6.6510156e-06,0.99972826,2.6555058e-09,3.182518e-06,8.593549e-05
12,0,0,0.9994042,8.579451e-10,1.9120456e-07,3.377537e-08,3.5820543e-07,4.5997953e-07,9.69307e-07,1.4834939e-07,2.694688e-06,0.00059102185
13,1,1,3.8874914e-05,0.99672997,8.338011e-05,7.695707e-05,4.163199e-05,0.00050576957,0.00034094986,0.00025145066,0.001551188,0.00037975376
14,8,8,2.3934128e-08,4.7853055e-11,1.615432e-08,2.4474947e-08,3.745181e-09,9.731493e-08,1.9193054e-09,2.2457394e-10,0.9999999,3.1833554e-08
15,9,9,6.2371078e-06,1.1002967e-06,3.7237503e-06,4.1420503e-06,0.0005633941,2.0231707e-06,1.9178428e-06,0.00016846368,3.9301307e-05,0.99920964
16,2,2,0.0006889473,0.006370442,0.9851267,0.0016904387,4.3987053e-05,0.00031543116,0.00022460938,0.0046574934,0.0007571023,0.0001248556
17,7,7,6.7218084e-06,5.4969452e-05,3.5576544e-05,3.4967725e-06,1.1133916e-05,3.8776183e-05,5.5393548e-09,0.9997092,0.00011061477,2.9572602e-05
18,7,7,7.3206388e-09,7.3525234e-07,5.910522e-07,2.2314747e-07,6.505417e-08,5.7845586e-08,4.4780346e-11,0.99999475,1.6326092e-06,1.8211905e-06
19,7,7,7.725313e-05,1.3683958e-06,1.1731829e-05,8.9077355e-07,0.0013003263,4.0507264e-05,1.9785124e-07,0.9967301,7.948849e-06,0.0018297868
20,0,0,0.99983335,6.3831995e-11,2.3980658e-06,2.1482327e-08,4.6877955e-07,7.941378e-09,1.7690383e-05,1.4209309e-07,7.0429013e-07,0.00014523686
21,4,4,1.3027856e-12,6.021995e-09,8.579815e-10,3.241112e-11,0.99999964,1.5689233e-11,1.6452388e-09,3.0798272e-08,1.4077695e-07,1.5878173e-07
22,2,2,6.284169e-10,3.92025e-10,0.99999917,6.140338e-07,4.7118096e-09,9.779596e-10,1.3474948e-08,2.69581e-07,4.6490256e-09,1.8296589e-10
23,4,4,2.545536e-08,1.3613909e-06,1.5194511e-06,1.9190037e-07,0.9960045,2.559338e-06,3.6964605e-06,1.6742041e-06,0.00026150412,0.0037229683
24,1,1,1.2045407e-06,0.9996238,5.3395386e-05,4.456816e-06,2.20001e-06,0.00011398763,7.276447e-05,3.5743946e-05,4.090138e-05,5.153671e-05
25,2,2,2.9891096e-06,1.8129218e-05,0.9917555,0.00408223,0.00012063131,1.827306e-05,2.8479242e-05,0.003528243,0.0004347016,1.0812275e-05
26,1,1,0.0002886284,0.71425116,0.031012017,0.006423768,0.00011120025,0.0020108218,0.00045723186,0.22384894,0.01946498,0.0021312672
27,5,5,4.1042907e-07,1.5562894e-07,2.6412485e-08,6.8171415e-05,3.1614547e-07,0.9998241,9.020317e-06,9.255337e-11,2.3579347e-05,7.431556e-05
28,7,7,1.2459258e-05,4.165547e-06,2.3179511e-05,5.49e-07,0.0007572686,1.749713e-05,1.07893456e-07,0.9932881,5.334606e-05,0.0058432585
29,1,1,6.0131265e-07,0.99951303,3.3132008e-05,5.4912243e-07,0.0002772887,1.9693969e-05,2.5652484e-05,9.135673e-06,7.759141e-05,4.333998e-05
30,0,0,0.999795,5.023761e-11,7.7850285e-07,1.7385902e-08,8.8688196e-08,8.169794e-08,4.3853728e-07,1.0417604e-07,4.0611712e-07,0.00020305724
