,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,5,5,1.0993665e-05,6.660009e-07,2.6514835e-09,1.5175814e-05,5.4601724e-08,0.99992514,7.79382e-07,2.5430077e-07,1.338047e-05,3.354236e-05
1,5,5,2.7274716e-06,2.6930425e-07,2.5791652e-10,2.6448574e-06,2.1590976e-08,0.999961,1.9681265e-06,7.239445e-08,9.764853e-06,2.1492728e-05
2,6,6,0.0011971095,0.00011992852,3.2640048e-06,5.644908e-08,0.00022564534,8.632198e-05,0.9981566,0.00012344903,2.90653e-05,5.8621878e-05
3,2,2,0.00012828027,1.931596e-05,0.9992174,2.0499272e-05,0.00011217051,1.7741218e-07,3.2299392e-06,8.885722e-07,0.0004979267,1.08492806e-07
4,9,5,0.00015388467,0.0010036723,1.665128e-06,0.0016783208,0.0004584624,0.98087734,0.00057908555,0.00043217104,0.002075558,0.012739762
5,6,6,0.00073522574,3.088177e-05,2.7096419e-06,5.497783e-09,7.5963057e-06,1.9306667e-06,0.99914396,7.400448e-05,2.7018825e-06,8.426812e-07
6,6,6,6.4057596e-05,0.00012581007,6.0606744e-06,2.6347703e-08,0.00013510868,9.917235e-07,0.9995962,5.7698184e-05,1.2125967e-05,1.957676e-06
7,5,5,3.6645504e-06,2.8308713e-07,3.0488273e-10,1.9991326e-06,1.6449372e-08,0.9999778,1.3003568e-06,4.9720146e-08,5.870686e-06,9.012906e-06
8,3,3,1.8278396e-07,1.4374555e-07,1.4181699e-06,0.9993748,1.5718517e-06,0.00031765667,2.7742646e-08,3.864237e-07,0.0001876784,0.00011611815
9,2,2,9.016751e-05,2.5045347e-05,0.9991567,1.864065e-05,7.896603e-05,1.16226666e-07,1.2661541e-06,1.2229523e-07,0.00062893453,1.2436932e-08
10,4,4,2.1332875e-08,1.4860338e-05,3.536685e-06,6.2123286e-06,0.99993396,3.1161275e-07,8.897638e-06,1.820414e-05,1.9429383e-06,1.2129892e-05
11,2,2,0.00015286803,0.012037994,0.9866101,6.8437985e-05,0.00077262684,2.353011e-07,4.574378e-05,0.00027064624,4.072267e-05,5.7943964e-07
12,8,8,4.3663793e-08,1.3098813e-06,1.7911921e-09,1.8429258e-05,1.7310126e-07,0.0002847108,1.1920596e-07,3.5285197e-10,0.99969506,1.1724239e-07
