,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,7,7,4.9617785e-08,3.7261216e-05,7.507e-05,0.00017703211,0.0009652389,1.5380172e-06,2.0037048e-07,0.9972228,0.00024707758,0.0012738791
1,4,4,0.35313526,0.0025665483,0.061595593,0.001314307,0.5469896,0.001027916,0.026887534,0.0047480334,0.00020950922,0.0015257166
2,9,9,3.9662206e-07,3.4098514e-07,3.0049816e-09,6.8921668e-06,0.00035899426,2.7563894e-06,3.9665156e-07,3.2188937e-06,0.0026027837,0.99702424
3,9,9,0.23477426,0.0009285218,0.00036134562,0.0030476314,0.030836606,0.0022112906,0.0035928115,0.0038706826,0.002906724,0.71747017
4,7,7,7.063333e-07,5.6285673e-05,0.0007425013,1.0974121e-05,9.898846e-06,9.735508e-07,6.385637e-08,0.9989342,9.466977e-05,0.00014971256
5,5,5,1.4370506e-05,1.8845181e-08,5.128036e-07,0.00036269505,2.5231186e-06,0.9993686,6.1629464e-05,7.256052e-08,0.00016146342,2.8224476e-05
6,8,8,2.0630313e-08,1.1277549e-06,1.7305504e-07,1.9556528e-06,1.7765421e-08,7.168125e-07,5.1778805e-08,5.618701e-07,0.9999945,8.298526e-07
7,9,9,1.7102668e-07,5.002636e-07,5.8863043e-09,2.3490104e-05,0.00013013787,6.926879e-05,1.2996775e-07,7.512887e-06,0.0003919659,0.99937683
8,9,9,1.1016437e-09,1.3441692e-07,2.838552e-10,1.3988536e-05,9.204065e-05,3.3397998e-06,8.546926e-10,6.053378e-06,8.046757e-06,0.9998764
9,0,0,0.9976126,5.3166637e-05,0.0007312585,6.528074e-05,7.428928e-05,0.0009814358,4.504167e-05,0.000100797624,0.00014678028,0.00018931991
10,6,6,0.00031866986,0.00062129967,7.7525074e-05,0.00021275069,0.00031200386,9.828597e-05,0.9982186,2.8064187e-06,0.0001343893,3.6139406e-06
11,0,0,0.9999589,1.1356726e-07,6.608211e-06,3.3488033e-07,4.2397238e-07,3.1141168e-05,1.1037737e-07,2.2093303e-07,9.0904894e-07,1.2285236e-06
12,8,8,7.654073e-05,6.8805014e-07,8.3251604e-07,1.425909e-05,5.578157e-05,0.00026900336,5.7939933e-06,9.394038e-06,0.99896514,0.0006025461
13,4,4,4.703509e-07,1.8964382e-06,2.36083e-05,1.2676359e-05,0.9998658,2.6633285e-07,1.7037784e-06,6.9490634e-05,7.6505e-06,1.6447459e-05
14,5,5,1.1960975e-05,3.2740093e-09,1.2403704e-08,0.06479144,4.3029498e-08,0.93030155,2.1677516e-07,7.254182e-09,0.00445636,0.00043850616
15,6,6,3.0745e-06,3.215076e-05,3.2285386e-06,9.804826e-05,7.2144203e-06,0.0003589428,0.99948823,3.415572e-08,8.772546e-06,3.172399e-07
16,7,7,3.9416026e-09,8.268832e-05,5.0990042e-05,0.00013739335,7.472405e-05,2.9087013e-07,7.154439e-09,0.99943215,5.0470637e-05,0.00017142652
