,Accuracy,Loss,Precision,Recall,F1-Score
0,0.0,9.493854522705078,0.14814814925193787,0.125,0.13559321583720946
1,0.0,6.914693832397461,0.1794871836900711,0.109375,0.13592232659677617
2,0.0,5.831728458404541,0.17499999701976776,0.0729166641831398,0.10294116932779486
3,0.0,5.169728755950928,0.17499999701976776,0.0546875,0.08333332936732075
4,0.0,4.671826362609863,0.17499999701976776,0.04374999925494194,0.06999999560790728
5,0.0,4.291003704071045,0.17499999701976776,0.0364583320915699,0.0603448228543128
6,0.0,4.026745319366455,0.17499999701976776,0.03125,0.05303030032230349
7,0.0,3.8137028217315674,0.17499999701976776,0.02734375,0.047297294850977736
8,0.0,3.650742530822754,0.17499999701976776,0.0243055559694767,0.04268292523728263
9,0.0,3.514195680618286,0.17499999701976776,0.02187499962747097,0.03888888625130653
10,0.0,3.401268243789673,0.17499999701976776,0.019886363297700882,0.0357142832735054
11,0.0,3.3088619709014893,0.17499999701976776,0.01822916604578495,0.03301886514416724
12,0.0,3.224405527114868,0.17499999701976776,0.016826923936605453,0.030701754170560373
13,0.0,3.155277729034424,0.17499999701976776,0.015625,0.0286885230451461
14,0.0,3.098266363143921,0.17499999701976776,0.014583333395421505,0.02692307557349668
15,0.0,3.0444040298461914,0.17499999701976776,0.013671875,0.025362317465025975
16,0.0,2.996349573135376,0.17499999701976776,0.012867647223174572,0.02397260172094334
17,0.0,2.9489970207214355,0.17499999701976776,0.01215277798473835,0.02272727184968052
18,0.0,2.905355453491211,0.17499999701976776,0.01151315774768591,0.021604936831619636
19,0.0,2.8743460178375244,0.17499999701976776,0.010937499813735485,0.02058823383623572
20,0.0,2.843709707260132,0.17499999701976776,0.010416666977107525,0.019662920822109572
21,0.0,2.8140485286712646,0.17499999701976776,0.009943181648850441,0.018817202963161583
22,0.0,2.7858004570007324,0.17499999701976776,0.009510869160294533,0.01804123539126953
23,0.0,2.7609341144561768,0.17499999701976776,0.009114583022892475,0.017326731156645743
24,0.0,2.7350995540618896,0.17499999701976776,0.008750000037252903,0.016666665813700396
25,0.0,2.7066168785095215,0.17499999701976776,0.008413461968302727,0.016055045766291805
26,0.0,2.684263229370117,0.17499999701976776,0.008101851679384708,0.015486724491164191
27,0.0,2.6630687713623047,0.17499999701976776,0.0078125,0.014957264128204317
28,0.0,2.644575357437134,0.17499999701976776,0.00754310330376029,0.014462808849244318
29,0.0,2.6252899169921875,0.17499999701976776,0.0072916666977107525,0.013999999279683747
30,0.0,2.6018154621124268,0.17499999701976776,0.00705645140260458,0.013565890330141538
31,0.0,2.579965114593506,0.17499999701976776,0.0068359375,0.013157894004804622
32,0.0,2.564290761947632,0.17499999701976776,0.006628788076341152,0.01277372228330359
33,0.0,2.539731979370117,0.17499999701976776,0.006433823611587286,0.012411346979066732
34,0.0,2.522289752960205,0.19512194395065308,0.0071428571827709675,0.01378122245836211
35,0.0,2.5038416385650635,0.2142857164144516,0.0078125,0.015075376210919367
36,0.0,2.4804203510284424,0.28260868787765503,0.01097972970455885,0.02113821059372487
37,0.0,2.458753824234009,0.3400000035762787,0.013980262912809849,0.026856238926629496
38,0.0,2.44242525100708,0.36538460850715637,0.01522435899823904,0.029230768484777108
39,0.0,2.4291226863861084,0.3888888955116272,0.01640624925494194,0.03148425574402698
40,0.0,2.4214658737182617,0.38181817531585693,0.016006097197532654,0.030724212143508248
41,0.0,2.4065849781036377,0.4262295067310333,0.0193452388048172,0.03701067661903416
42,0.0,2.3893134593963623,0.4444444477558136,0.023255813866853714,0.04419889394250614
43,0.0,2.3734214305877686,0.45679011940956116,0.026278408244252205,0.04969778118063866
44,0.0,2.3639776706695557,0.4606741666793823,0.02847222238779068,0.053629822674844174
