,Labels,Predicitions,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
0,4,4,1.8366181e-05,0.00027807863,0.0020272108,1.6986239e-06,0.9970386,1.357523e-05,3.034709e-05,4.5352164e-05,7.7044795e-05,0.00046971798
1,1,1,6.962429e-05,0.99941766,0.00032704577,3.3234965e-06,1.930666e-05,4.2867043e-07,1.8130773e-07,2.554203e-06,7.0194525e-05,8.968586e-05
2,7,7,1.6339927e-05,3.4305187e-05,4.3571805e-07,9.687866e-06,1.6547183e-06,0.0001045354,6.8850525e-10,0.9997924,8.535092e-08,4.0503193e-05
3,3,3,3.0036445e-06,2.737677e-05,1.5104692e-05,0.99368167,2.1656746e-05,0.00014172119,1.7529756e-07,0.00046992456,0.0012282283,0.004411063
4,3,3,1.029926e-06,3.681528e-06,8.7311996e-08,0.92710817,8.483927e-06,0.004093803,1.1567673e-06,1.0571355e-05,0.00667074,0.062102247
5,8,8,3.8937362e-08,1.2626437e-06,1.3055462e-06,2.9268028e-06,1.9899542e-07,1.3633528e-06,7.616687e-09,8.8498564e-07,0.9999887,3.3075823e-06
6,2,2,3.9788614e-07,8.795398e-07,0.99999595,6.9949306e-07,1.6770407e-07,8.8195085e-10,2.3097801e-11,2.4866168e-07,1.628557e-06,7.6712304e-08
7,0,0,0.9998956,2.8759607e-07,4.5735155e-06,7.325517e-08,1.2165332e-06,7.9675283e-07,2.2997322e-06,1.809597e-05,2.270409e-06,7.469527e-05
8,4,4,7.6859824e-11,8.081765e-09,1.9914043e-07,9.264506e-11,0.99999607,2.2127324e-10,3.7043661e-09,7.3145173e-10,9.1797636e-10,3.725409e-06
9,0,0,0.99987113,5.4051196e-07,1.6303311e-05,9.678438e-07,1.0498197e-05,5.919262e-07,4.5425306e-05,2.7020317e-06,2.0143223e-06,4.9783474e-05
10,6,6,1.3872765e-06,1.2122619e-08,7.411455e-09,7.283315e-09,0.023121333,1.1200701e-06,0.9767853,5.653915e-11,7.165452e-08,9.0717906e-05
11,2,2,3.1867746e-06,9.429041e-05,0.99439913,0.001846047,3.694679e-06,2.0094607e-05,7.0340422e-09,0.00346256,0.00014512226,2.5850975e-05
12,6,6,1.8337212e-05,3.444814e-09,2.4537428e-11,2.9004937e-08,1.15686966e-07,0.0001682174,0.99980444,2.0610236e-11,2.2564288e-06,6.52213e-06
13,7,7,6.7342334e-08,2.391125e-07,4.5878107e-07,1.5843858e-06,7.146043e-08,2.698298e-07,2.0530491e-12,0.9999795,9.189309e-08,1.7733208e-05
14,0,0,0.9998472,2.4179946e-07,1.660596e-05,2.4464129e-07,8.137661e-06,2.5044865e-06,2.035868e-05,2.4568875e-05,1.9415602e-06,7.821559e-05
